EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2014/7351,"Narangba Quarry Expansion, Raynbird Road, Narangba, Qld",Under review,2016-08-19,2076-08-18,BORAL RESOURCES QLD PTY LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=63e7b97f-4dd1-ea11-a87e-005056842ad1,2023-02-19
2014/7119,"Develop 380 ha land for residential & commercial use, NSW",Under review,2016-07-19,2031-06-16,Stockland Development Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c7bb788c-70a3-e911-820b-00505684324c,2023-02-19
2011/5823,Sunshine Coast Airport Master Plan Implementation Project,Under review,2016-07-18,2046-06-30,Sunshine Coast Regional Council,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=71ce690f-466f-ec11-80d3-00505684c563,2023-02-19
2011/5823,Sunshine Coast Airport Master Plan Implementation Project,Under review,2016-07-18,2046-06-30,Sunshine Coast Regional Council,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=71ce690f-466f-ec11-80d3-00505684c563,2023-02-19
2013/6979,"Urban & recreational Development (El Caballo Blanco, Gledswood & Lakeside), Gledswood, NSW",Under review,2016-07-13,2030-03-31,SH CAMDEN LAKESIDE P/L,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7a00cf8a-06ad-e911-ad32-00505684324c,2023-02-19
2015/7520,"Construction and operation of the Westconnex New M5, Sydney, NSW",Under review,2016-07-11,2036-06-30,ROADS AND MARITIME SERVICES,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=574dc1cf-dd5b-ec11-80cf-00505684c137,2023-02-19
2015/7421,"Ellenbrook Reliable Water Storage Project, WA",Under review,2016-07-05,2075-12-31,Water Corporation,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a1a1e44c-554d-e611-98e5-005056ba00a7,2023-02-19
2014/7228,"Eastern Leases Project, Groote Eylandt, Northern Territory",Under review,2016-06-23,2051-05-01,GROOTE EYLANDT MINING COMPANY PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=89dfc6af-2253-ec11-80cf-00505684c137,2023-02-19
2014/7384,"Wolffdene Quarry Extension, Luscombe, QLD",Under review,2016-06-23,2116-01-27,Hanson Construction Materials Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c3e3e054-1e11-e811-9fee-005056ba00a7,2023-02-19
2015/7454,"Northam Pithara Road widening and sealing (SLK 129.12-152.25), WA",Under review,2016-06-17,2021-05-18,MAIN ROADS WA,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=edfaf398-e075-e911-a6be-00505684324c,2023-02-19
