EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2013/6865,"Red Hill Mining Project,20kms north of Moranbah, Qld",Under review,2015-08-13,2052-12-31,BM COAL ALLIANCE OPERATIONS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fe1b33bb-9a4d-ec11-80d2-00505684c563,2023-02-19
2013/6865,"Red Hill Mining Project,20kms north of Moranbah, Qld",Under review,2015-08-13,2052-12-31,BM COAL ALLIANCE OPERATIONS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fe1b33bb-9a4d-ec11-80d2-00505684c563,2023-02-19
2013/6999,"Emerald Hills residential & commercial estate development, Camden Valley Way, Leppington, NSW",Under review,2015-08-03,2030-01-31,MACARTHUR DEVELOPMENTS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8f94f6ca-6067-e511-b4b8-005056ba00ab,2023-02-19
2013/6999,"Emerald Hills residential & commercial estate development, Camden Valley Way, Leppington, NSW",Under review,2015-08-03,2030-01-31,MACARTHUR DEVELOPMENTS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8f94f6ca-6067-e511-b4b8-005056ba00ab,2023-02-19
2014/7308,"Mandogalup Urban Development, Mandogalup, WA",Under review,2015-07-27,2025-07-31,SATTERLEY PROPERTY GROUP P/L,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ad94f6ca-6067-e511-b4b8-005056ba00ab,2023-02-19
2011/6063,Burnside Development,Under review,2015-07-20,2035-07-31,DFC (Project Management) Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5438a529-2394-e711-994c-005056ba00a8,2023-02-19
2011/6063,Burnside Development,Under review,2015-07-20,2035-07-31,DFC (Project Management) Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5438a529-2394-e711-994c-005056ba00a8,2023-02-19
2011/6063,Burnside Development,Under review,2015-07-20,2035-07-31,DFC (Project Management) Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5438a529-2394-e711-994c-005056ba00a8,2023-02-19
2011/6063,Burnside Development,Under review,2015-07-20,2035-07-31,DFC (Project Management) Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5438a529-2394-e711-994c-005056ba00a8,2023-02-19
2010/5496,South Galilee Coal Project,Under review,2015-07-15,2055-06-30,AMCI (Alpha) Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=d64b909c-d750-ec11-80cf-00505684c137,2023-02-19
