EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2007/3554,Development of the Narrabundah Long Stay Caravan Park Land Swap Site,Under review,2008-05-02,2018-04-25,LAND DEVELOPMENT AGENCY,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2794f6ca-6067-e511-b4b8-005056ba00ab,2023-02-19
2008/3942,30 Lot Residential Subdivision,Under review,2008-04-21,2011-04-30,PERI MACDONALD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b360fec4-6067-e511-b4b8-005056ba00ab,2023-02-19
2007/3756,Transfer of Defence Land at Majura,Under review,2008-04-12,2013-04-15,Department of Defence,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3594f6ca-6067-e511-b4b8-005056ba00ab,2023-02-19
2007/3524,"Aurora, Residential Subdivision, Epping North",Under review,2008-03-16,2033-07-31,VICURBAN,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=72160ba5-e2dd-e611-bdfe-005056ba00a8,2023-02-19
2007/3524,"Aurora, Residential Subdivision, Epping North",Under review,2008-03-16,2033-07-31,VICURBAN,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=72160ba5-e2dd-e611-bdfe-005056ba00a8,2023-02-19
2007/3524,"Aurora, Residential Subdivision, Epping North",Under review,2008-03-16,2033-07-31,VICURBAN,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=72160ba5-e2dd-e611-bdfe-005056ba00a8,2023-02-19
2007/3524,"Aurora, Residential Subdivision, Epping North",Under review,2008-03-16,2033-07-31,VICURBAN,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=72160ba5-e2dd-e611-bdfe-005056ba00a8,2023-02-19
2007/3807,"Demolition of Maclaines Creek Bridge, Tasman Highway",Under review,2008-03-05,2028-01-01,DEPARTMENT OF INFRASTRUCTURE ENERGY AND RESOURCES DIER,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3994f6ca-6067-e511-b4b8-005056ba00ab,2023-02-19
2007/3530,Westlink Industrial Estate,Under review,2008-01-29,2028-01-03,LEIGHTON PROPERTIES VIC PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1f94f6ca-6067-e511-b4b8-005056ba00ab,2023-02-19
2007/3530,Westlink Industrial Estate,Under review,2008-01-29,2028-01-03,LEIGHTON PROPERTIES VIC PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1f94f6ca-6067-e511-b4b8-005056ba00ab,2023-02-19
