EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2021/8958,"Goyder South Hybrid Renewable Energy Facility - Wind Farm 1A, 10km south Burra",Under review,2022-07-04,2057-12-30,Goyder Wind Farm 1 Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b77b5511-da66-ed11-9561-00224818a727,2023-03-22
2020/8772,Boulder Creek Wind Farm,Under review,2022-06-29,2077-07-21,Boulder Creek Wind farm Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a242a8dd-de66-ed11-9561-00224818a6aa,2023-03-22
2020/8772,Boulder Creek Wind Farm,Under review,2022-06-29,2077-07-21,Boulder Creek Wind farm Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a242a8dd-de66-ed11-9561-00224818a6aa,2023-03-22
2020/8772,Boulder Creek Wind Farm,Under review,2022-06-29,2077-07-21,Boulder Creek Wind farm Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a242a8dd-de66-ed11-9561-00224818a6aa,2023-03-22
2019/8543,"Bunbury Outer Ring Road Southern Section project, WA",Under review,2022-06-28,2072-12-30,MAIN ROADS,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fd7f3c05-f966-ed11-9561-00224818a6aa,2023-03-22
2020/8716,Tilbuster Solar Farm,Under review,2022-06-26,2060-05-30,EP Sunspot 5 Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8831a460-f466-ed11-9561-00224818a6aa,2023-03-22
2019/8569,Western Outer Ring Main (WORM) – High pressure gas transmission pipeline,Under review,2022-06-23,2072-06-29,APA VTS AUSTRALIA (OPERATIONS) PTY LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0843cab5-6b91-ed11-aad1-00224818abd2,2023-03-22
2019/8569,Western Outer Ring Main (WORM) – High pressure gas transmission pipeline,Offset 02,2022-06-23,2072-06-29,APA VTS AUSTRALIA (OPERATIONS) PTY LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0843cab5-6b91-ed11-aad1-00224818abd2,2023-03-22
2019/8569,Western Outer Ring Main (WORM) – High pressure gas transmission pipeline,Offset 03,2022-06-23,2072-06-29,APA VTS AUSTRALIA (OPERATIONS) PTY LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0843cab5-6b91-ed11-aad1-00224818abd2,2023-03-22
2020/8846,Latrobe Levee,Offset 01,2022-06-05,2042-05-31,Latrobe Council,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2c58177b-eb66-ed11-9561-00224818a6aa,2023-03-22
