EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2015/7591,"Lee Point Master-planned urban development, Darwin, NT",Under review,2019-03-17,2035-12-31,Defence Housing Australia,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ebe83121-49dc-ea11-942e-00505684324c,2023-02-17
2018/8237,"Kemerton SIA Road and Drainage project, near Australind, WA",Under review,2019-03-17,2030-06-30,WESTERN AUSTRALIAN LAND AUTHORITY,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b8831f03-7152-ec11-80d2-00505684c563,2023-02-17
2017/8072,"Canberra Brickworks Precinct access road and Dudley Street upgrade, ACT",Under review,2019-02-27,2034-06-30,CMTEDD ACT PROCUREMENT,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=cbb8c576-e58d-eb11-80c3-00505684c137,2023-02-17
2017/7934,Road Widening Kojonup South SLK 254.9 to SLK 259.8,Under review,2019-02-26,2038-12-31,MAIN ROADS,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1e635c50-2e53-ec11-80cf-00505684c137,2023-02-17
2017/8028,"Blocks 3 and 15, Section 22, Barton, ACT Divestment",Under review,2019-02-21,2038-12-31,DEPARTMENT OF FINANCE,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=d6bf91a6-e58d-eb11-80c3-00505684c137,2023-02-17
2017/8095,"Ripley Road residential development, Ripley Valley, Qld",Under review,2019-02-12,2041-01-30,JOLIFIELDS DEVELOPMENTS PTY LTD & The Trustee for Morehampton Capital & The Trustee for the Goldfields QLD Trust,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6b7650f4-b2da-ea11-942e-00505684324c,2023-02-17
2017/8095,"Ripley Road residential development, Ripley Valley, Qld",Under review,2019-02-12,2041-01-30,JOLIFIELDS DEVELOPMENTS PTY LTD & The Trustee for Morehampton Capital & The Trustee for the Goldfields QLD Trust,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6b7650f4-b2da-ea11-942e-00505684324c,2023-02-17
2018/8171,Grasstree Extension Project,Under review,2019-02-05,2047-01-25,ANGLO COAL (CAPCOAL MANAGEMENT) PTY LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e59482e2-6786-e911-8f1d-00505684324c,2023-02-17
2017/7989,"Cowal Gold Operations increased processing rate, Lake Cowal, NSW",Under review,2019-01-25,2032-12-31,EVOLUTION MINING (COWAL) PTY LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8808d89a-69a3-e911-820b-00505684324c,2023-02-17
2012/6388,Wallarah 2 Coal Project,Under review,2019-01-18,2060-12-31,WYONG COAL PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=93c9c2d7-bc6e-ed11-81ac-00224818a80f,2023-02-17
