EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2008/4057,Development of a Natural Gas Liquefaction Park,Under review,2010-10-22,2060-10-31,Santos Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=eb60fec4-6067-e511-b4b8-005056ba00ab,2023-02-17
2008/4059,"Coal Seam Gas Field Development for Natural Gas Liquefaction Park, Curtis Island",Under review,2010-10-22,2060-10-31,Santos Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ef60fec4-6067-e511-b4b8-005056ba00ab,2023-02-17
2008/4059,"Coal Seam Gas Field Development for Natural Gas Liquefaction Park, Curtis Island",Under review,2010-10-22,2060-10-31,Santos Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ef60fec4-6067-e511-b4b8-005056ba00ab,2023-02-17
2008/4399,Queensland Curtis LNG Project - Pipeline Network,Under review,2010-10-22,2060-10-31,BG INTERNATIONAL LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8c90f6ca-6067-e511-b4b8-005056ba00ab,2023-02-17
2008/4399,Queensland Curtis LNG Project - Pipeline Network,Under review,2010-10-22,2060-10-31,BG INTERNATIONAL LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8c90f6ca-6067-e511-b4b8-005056ba00ab,2023-02-17
2008/4405,Shipping Activities Associated with the QLD Curtis LNG Project,Under review,2010-10-22,2060-10-31,BG INTERNATIONAL LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9490f6ca-6067-e511-b4b8-005056ba00ab,2023-02-17
2009/5141,"National Lifestyle Village, Lot 97 Adelaide Street",Under review,2010-10-22,2035-10-22,BRONZEWING INVESTMENTS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8991f6ca-6067-e511-b4b8-005056ba00ab,2023-02-17
2009/5141,"National Lifestyle Village, Lot 97 Adelaide Street",Under review,2010-10-22,2035-10-22,BRONZEWING INVESTMENTS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8991f6ca-6067-e511-b4b8-005056ba00ab,2023-02-17
2009/5141,"National Lifestyle Village, Lot 97 Adelaide Street",Under review,2010-10-22,2035-10-22,BRONZEWING INVESTMENTS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8991f6ca-6067-e511-b4b8-005056ba00ab,2023-02-17
2009/5141,"National Lifestyle Village, Lot 97 Adelaide Street",Under review,2010-10-22,2035-10-22,BRONZEWING INVESTMENTS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8991f6ca-6067-e511-b4b8-005056ba00ab,2023-02-17
