EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2008/4633,Fraser Straits Marina,Under review,2013-08-05,2063-06-26,KS9 PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=d890f6ca-6067-e511-b4b8-005056ba00ab,2023-02-17
2012/6339,DSO Hematite Mine,Under review,2013-08-03,2028-12-31,Venture Minerals Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4595f6ca-6067-e511-b4b8-005056ba00ab,2023-02-17
2012/6339,DSO Hematite Mine,Under review,2013-08-03,2028-12-31,Venture Minerals Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4595f6ca-6067-e511-b4b8-005056ba00ab,2023-02-17
2012/6339,DSO Hematite Mine,Under review,2013-08-03,2028-12-31,Venture Minerals Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4595f6ca-6067-e511-b4b8-005056ba00ab,2023-02-17
2012/6339,DSO Hematite Mine,Under review,2013-08-03,2028-12-31,Venture Minerals Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4595f6ca-6067-e511-b4b8-005056ba00ab,2023-02-17
2012/6339,DSO Hematite Mine,Under review,2013-08-03,2028-12-31,Venture Minerals Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4595f6ca-6067-e511-b4b8-005056ba00ab,2023-02-17
2011/5846,Nelson Bay River Magnetite Mine,Under review,2013-07-29,2027-12-31,SHREE MINERALS LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1d93f6ca-6067-e511-b4b8-005056ba00ab,2023-02-17
2011/5846,Nelson Bay River Magnetite Mine,Under review,2013-07-29,2027-12-31,SHREE MINERALS LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1d93f6ca-6067-e511-b4b8-005056ba00ab,2023-02-17
2011/5846,Nelson Bay River Magnetite Mine,Under review,2013-07-29,2027-12-31,SHREE MINERALS LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1d93f6ca-6067-e511-b4b8-005056ba00ab,2023-02-17
2012/6631,Jindee Residential Development,Under review,2013-07-18,2033-12-31,WESTMINSTER ESTATES PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9c95f6ca-6067-e511-b4b8-005056ba00ab,2023-02-17
