EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2013/7002,Yass Valley Wind Farm,Under review,2014-11-05,2049-12-31,Yass Valley Wind Farm Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3a1fe34e-2053-ec11-80cf-00505684c137,2023-03-04
2014/7203,"Main Road Level Crossing Removal, St Albans, Victoria",Under review,2014-11-05,2024-12-31,VicRoads,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=78112a5b-5752-ec11-80cf-00505684c137,2023-03-04
2013/6989,Conroys Gap Wind Farm - Stage 2,Under review,2014-11-05,2049-12-30,EPURON PROJECTS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ae866719-2053-ec11-80cf-00505684c137,2023-03-04
2013/7002,Yass Valley Wind Farm,Under review,2014-11-05,2049-12-31,Yass Valley Wind Farm Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3a1fe34e-2053-ec11-80cf-00505684c137,2023-03-04
2012/6372,Bolinda Road Quarry - Filling in waterbody and drainage line,Under review,2014-11-05,2024-09-05,BOLINDA OPERATIONS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8cef8d78-2753-ec11-80cf-00505684c137,2023-03-04
2014/7141,"Vlam Road Gravel Pit, Vlam Road, Karridale, WA",Under review,2014-11-05,2025-12-30,Main Roads Western Australia,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a394f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2014/7206,"Flagstone West Urban Development Project, QLD",Under review,2014-10-30,2035-12-31,PEET FLAGSTONE CITY PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=d808f383-5a52-ec11-80d2-00505684c563,2023-03-04
2013/6913,"Commercial & residential development, 225 & 285 Donnybrook Rd, Mickleham, Vic",Under review,2014-10-29,2024-12-31,AMP CAPITAL INVESTORS LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8dd49743-e48d-eb11-80c3-00505684c137,2023-03-04
2012/6377,Bowen Gas Project,Under review,2014-10-27,2075-12-31,Arrow Energy Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=65e6c4a5-2753-ec11-80cf-00505684c137,2023-03-04
2013/6987,University of Canberra Public Hospital,Under review,2014-10-17,2030-09-30,ACT Health Directorate,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8b94f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
