EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2010/5578,418 Withers Road Subdivision of lot 1020 & 1022,Under review,2012-05-21,2062-05-21,The Hills Shire Council,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7e92f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2010/5350,Extension of Underground Mining Operations at The Bulli Seam Operations,Under review,2012-05-15,2042-05-15,BHP BILLITON ILLAWARRA COAL HOLDINGS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0492f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2010/5350,Extension of Underground Mining Operations at The Bulli Seam Operations,Under review,2012-05-15,2042-05-15,BHP BILLITON ILLAWARRA COAL HOLDINGS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0492f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2011/5866,Mt Arthur Coal Extension Project Hunter Valley NSW,Under review,2012-04-30,2026-06-29,HUNTER VALLEY ENERGY COAL PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a409507b-7ba7-e911-ad32-00505684324c,2023-03-04
2011/5825,Point Grey Residential Development - Terrestrial Component,Under review,2012-04-24,2041-12-30,PORT BOUVARD LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0693f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2011/5825,Point Grey Residential Development - Terrestrial Component,Under review,2012-04-24,2041-12-30,PORT BOUVARD LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0693f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2008/4429,Construct and Operate the Connors River Dam and Pipelines,Under review,2012-04-19,2112-04-19,SunWater,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a390f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2011/5952,Longwall mining of Longwalls 910 & 900 W at Angus Place Colliery,Under review,2012-04-17,2032-03-19,CENTENNIAL ANGUS PLACE PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=40caf929-eb60-eb11-9650-005056842ad1,2023-03-04
2011/5971,Extend a section of Mundijong Road,Under review,2012-03-30,2027-12-31,City of Rockingham,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b194f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2011/5949,"Longwall mining of longwalls 415, 416, 417 at the existing Springvale Colliery",Under review,2012-03-14,2032-03-18,SPRINGVALE COAL PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6666a5b3-2553-ec11-80cf-00505684c137,2023-03-04
