EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2013/6974,Residential Development,Under review,2014-04-08,2025-01-01,BBE AUSTRALIA PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7f94f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2013/6974,Residential Development,Under review,2014-04-08,2025-01-01,BBE AUSTRALIA PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7f94f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2013/7098,"Residential development Lot 3, 500 Bussell Highway, WA",Under review,2014-04-08,2029-12-31,Jones Cinewest Drive-ins Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a094f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2012/6523,"Chaffey Dam Augmentation and Safety Upgrade, NSW",Under review,2014-04-03,2035-12-29,State Water Corporation,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7f95f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2013/6812,Vegetation clearing for a residential subdivision,Under review,2014-03-20,2064-12-30,MARLOELLE PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5094f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2011/5808,Expansion of the Mugga Lane Resource Management Centre,Under review,2014-03-18,2060-03-01,ACT NOWASTE,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fa92f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2013/6803,"V by Crown - Mixed Use Development Project, Parramatta, NSW",Under review,2014-03-12,2020-12-31,CROWN LANDMARK DEVELOPMENT PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4c94f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2011/6229,Moorebank Intermodal Terminal Facility,Under review,2014-03-06,2040-02-28,Logos M LP Development Management Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3395f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2012/6391,Turee Syncline Iron Ore Project,Under review,2014-03-05,2040-03-01,HAMERSLEY IRON PTY LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5895f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2013/6866,"Woodlink Residential Community, 246-326 Collingwood Drive, Collingwood Park",Under review,2014-03-04,2034-01-31,Canberra Estates Consortium No.36 Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5694f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
