EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2008/4173,Southern Seawater Desalination Project,Under review,2009-06-24,2039-12-31,Water Corporation,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5690f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2008/4229,Sand and Limestone Excavation Quarry,Under review,2009-06-15,2034-06-05,BRONZEWING INVESTMENTS,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=cf0bb8b6-e3dd-e611-bdfe-005056ba00a8,2023-03-04
2008/3959,Tully-Mission Beach Road 40 Lot Residential Subdivision,Under review,2009-06-15,2029-07-01,BUXTON SUPERANNUATION FUND,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ba60fec4-6067-e511-b4b8-005056ba00ab,2023-03-04
2008/4638,Proposed Urban Development of Lots 1005 & 1006,Under review,2009-06-11,2034-06-30,PEET LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=dc90f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2007/3779,Wyndham Springs Residential Development - Stages 8 & 9,Under review,2009-06-02,2019-06-30,ASSEST 1 PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3794f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2007/3828,"Residential Development in Cooranbong, NSW",Under review,2009-05-28,2039-12-29,JOHNSON PROPERTY GROUP,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=71c58825-4b3f-e711-b32b-005056ba00a7,2023-03-04
2007/3755,"Melbourne Wholesale Market Relocation, Epping, Victoria",Under review,2009-05-15,2034-05-31,DEPARTMENT OF PRIMARY INDUSTRIES,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3394f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2007/3755,"Melbourne Wholesale Market Relocation, Epping, Victoria",Under review,2009-05-15,2034-05-31,DEPARTMENT OF PRIMARY INDUSTRIES,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3394f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2007/3567,Sale of surplus land at Ingleburn,Under review,2009-05-11,2019-04-03,Department of Defence,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2994f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2008/4652,Construction and Sequential Filling of Waste Emplacement Facility,Under review,2009-05-08,2039-01-01,BHP Billiton,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e690f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
