EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2009/5167,Wodgina Direct Shipping Ore Project,Under review,2010-04-08,2020-12-31,Atlas Iron Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a491f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2009/5040,Construct and operate 79km rail spur,Under review,2010-03-30,2051-03-23,KARARA MINING LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5e973879-2353-ec11-80cf-00505684c137,2023-03-04
2009/4796,"Jandakot Airport Expansion, Commercial Development and Clearing of Vegetation",Under review,2010-03-25,2097-06-30,JANDAKOT AIRPORT HOLDINGS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1591f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2009/4796,"Jandakot Airport Expansion, Commercial Development and Clearing of Vegetation",Under review,2010-03-25,2097-06-30,JANDAKOT AIRPORT HOLDINGS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1591f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2009/4796,"Jandakot Airport Expansion, Commercial Development and Clearing of Vegetation",Under review,2010-03-25,2097-06-30,JANDAKOT AIRPORT HOLDINGS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1591f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2008/4419,Subdivide and Develop,Under review,2010-03-23,2039-12-31,Nords Wharf Development Company Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a190f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2008/4419,Subdivide and Develop,Under review,2010-03-23,2039-12-31,Nords Wharf Development Company Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a190f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2008/4419,Subdivide and Develop,Under review,2010-03-23,2039-12-31,Nords Wharf Development Company Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a190f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2001/138,Proposed Guthalungra Aquaculture Facility,Under review,2010-03-04,2059-01-01,PACIFIC REEF FISHERIES AUSTRALIA PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=38770db4-d3dd-e611-bdfe-005056ba00a8,2023-03-04
2006/3196,Cadia East Project - extension of copper/gold mine within Mining Lease (ML) 1405,Under review,2010-02-18,2031-06-30,CADIA HOLDINGS PTY LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e9c915d4-4ab3-e911-ad32-00505684324c,2023-03-04
