EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2019/8552,Chapman Street Residential Development,Under review,2020-07-28,2040-07-30,LENDLEASE COMMUNITIES (WERRINGTON) PTY LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c3b7939c-3453-ec11-80cf-00505684c137,2023-03-04
2018/8158,"Residential development 80a and 80b Oakwood Road, Albanvale, Vic",Under review,2020-07-20,2040-12-30,PANORAMA INVESTMENT (ALBANVALE) PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=cf77584b-2182-eb11-80c2-00505684c137,2023-03-04
2018/8367,"Mitchell Freeway Extension and Wanneroo Road Upgrade, WA",Under review,2020-07-09,2041-06-29,MAIN ROADS,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c29611a7-e80a-ec11-80c8-00505684c137,2023-03-04
2017/8017,"Development of the Mesa H iron ore mining operations, WA",Under review,2020-07-06,2080-12-29,ROBE RIVER MINING CO PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9227a547-e866-ed11-9561-00224818a727,2023-03-04
2018/8258,"Wollar Solar Farm, near Wollar, NSW",Under review,2020-07-05,2038-12-30,WOLLAR SOLAR DEVELOPMENT PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=cf829bf2-7152-ec11-80d2-00505684c563,2023-03-04
2018/8258,"Wollar Solar Farm, near Wollar, NSW",Under review,2020-07-05,2038-12-30,WOLLAR SOLAR DEVELOPMENT PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=cf829bf2-7152-ec11-80d2-00505684c563,2023-03-04
2011/6053,Southdown Magnetite Project,Under review,2020-06-29,2050-12-30,Joynson Enterprises Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=338e4528-2653-ec11-80cf-00505684c137,2023-03-04
2018/8322,"Snowy 2.0 Main Works, Snowy Mountains, NSW",Under review,2020-06-28,2140-12-30,SNOWY HYDRO LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ad0d05ce-7552-ec11-80cf-00505684c137,2023-03-04
2017/8065,"Jim's Plain Renewable Energy Park, north-west Tasmania",Under review,2020-06-28,2070-04-30,UPC ROBBINS ISLAND PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=db3dbdbb-2f53-ec11-80cf-00505684c137,2023-03-04
2018/8246,"Jacaranda Ponds residential subdivision, Glossodia, NSW",Under review,2020-06-16,2040-06-18,CELESTINO PTY LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2907c3ff-3153-ec11-80cf-00505684c137,2023-03-04
