EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2011/5855,Golden Eagle Satellite Deposits Development,Under review,2012-01-17,2025-12-31,MILLENNIUM MINERALS LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2793f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2011/5855,Golden Eagle Satellite Deposits Development,Under review,2012-01-17,2025-12-31,MILLENNIUM MINERALS LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2793f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2011/5848,Mt Dove Direct Shipping Ore Project,Under review,2012-01-13,2017-01-16,Atlas Iron Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2193f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2011/5848,Mt Dove Direct Shipping Ore Project,Under review,2012-01-13,2017-01-16,Atlas Iron Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2193f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2011/5891,Upgrade of surface facilities at NRE No.1 Colliery,Under review,2012-01-12,2014-09-30,GUJARAT NRE COKING COAL LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fe5f6d85-2553-ec11-80cf-00505684c137,2023-03-04
2010/5502,Rocglen Coal Mine Extension Project,Under review,2011-12-21,2025-11-16,WHITEHAVEN COAL LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5b92f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2010/5571,Werris Creek Life of Mine Extension Project,Under review,2011-12-21,2032-12-31,WHITEHAVEN COAL LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7c92f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2010/5750,"Development of cabin, camping and possible hotel accomodation",Under review,2011-12-19,2021-12-31,LAND DEVELOPMENT AGENCY,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c992f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2010/5750,"Development of cabin, camping and possible hotel accomodation",Under review,2011-12-19,2021-12-31,LAND DEVELOPMENT AGENCY,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c992f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2011/6020,National Lifestyle Villages Development,Under review,2011-12-16,2029-12-30,Urban Capital Carramar Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=cb94f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
