EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2014/7394,"Bruce Highway upgrade and realignment - Cooroy to Curra, QLD",Under review,2015-12-23,2025-11-12,DEPARTMENT OF TRANSPORT AND MAIN ROADS,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=37e2c994-2353-ec11-80cf-00505684c137,2023-03-04
2014/7266,"Gold Coast Airport Southern Development Area Expansion, Gold Coast, QLD",Under review,2015-12-23,2037-06-30,GOLD COAST AIRPORT PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=72a90e1d-a7b9-e511-9621-005056ba00a7,2023-03-04
2013/7057,"Spring Mountain mixed use master planned community development, Springfield, Qld",Under review,2015-12-22,2040-12-30,LEND LEASE COMMUNITIES SPRINGFIELD PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c595a95b-7f43-ec11-80d1-00505684c563,2023-03-04
2013/7057,"Spring Mountain mixed use master planned community development, Springfield, Qld",Under review,2015-12-22,2040-12-30,LEND LEASE COMMUNITIES SPRINGFIELD PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c595a95b-7f43-ec11-80d1-00505684c563,2023-03-04
2015/7420,"Balla Balla Rail and Conveyor Project, WA",Under review,2015-12-20,2050-12-03,FORGE RESOURCES SWAN PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=514cb184-6652-ec11-80cf-00505684c137,2023-03-04
2015/7467,"Abbot Point Growth Gateway Project, Qld",Under review,2015-12-20,2031-01-30,NORTH QUEENSLAND BULK PORTS CORPORATION LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c4ed8d59-2553-ec11-80cf-00505684c137,2023-03-04
2015/7467,"Abbot Point Growth Gateway Project, Qld",Under review,2015-12-20,2031-01-30,NORTH QUEENSLAND BULK PORTS CORPORATION LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c4ed8d59-2553-ec11-80cf-00505684c137,2023-03-04
2014/7208,"Industrial subdivision, Lot H, Ajax Road, Altona",Under review,2015-12-07,2035-10-31,AXXCEL MANAGEMENT SERVICES PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ca54870b-5b8b-eb11-80c3-00505684c137,2023-03-04
2014/7208,"Industrial subdivision, Lot H, Ajax Road, Altona",Under review,2015-12-07,2035-10-31,AXXCEL MANAGEMENT SERVICES PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ca54870b-5b8b-eb11-80c3-00505684c137,2023-03-04
2014/7385,"To grade separate three intersections on Tonkin Highway, WA",Under review,2015-12-06,2020-07-15,MAIN ROADS WESTERN AUSTRALIA,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=624da317-edb4-e911-ad32-00505684324c,2023-03-04
