EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2012/6643,Pacificus Tourism Project,Under review,2015-11-25,2035-07-30,EATON PLACE PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=62d13991-2b53-ec11-80cf-00505684c137,2023-03-04
2012/6643,Pacificus Tourism Project,Under review,2015-11-25,2035-07-30,EATON PLACE PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=62d13991-2b53-ec11-80cf-00505684c137,2023-03-04
2011/6228,Mt Emerald Wind Farm,Under review,2015-11-25,2045-07-30,Mount Emerald Wind Farm Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=21d4d254-35b1-e611-b33d-005056ba00a7,2023-03-04
2015/7429,"Sand extraction, Lot 810, Yangedi Rd, Hopeland, WA",Under review,2015-11-08,2021-09-29,URBAN RESOURCES PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7a4d7574-e0b4-e911-ad32-00505684324c,2023-03-04
2014/7346,"Safety works along the Bells Line of road between Mt Tomah and Kurrajong Heights, NSW",Under review,2015-11-02,2021-12-30,NSW ROADS AND MARITIME SERVICES,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fd7923de-0093-e511-b341-005056ba00a7,2023-03-04
2009/5031,"Roe Highway extension, Kwinana Freeway to Stock Road, WA",Under review,2015-10-20,2022-12-30,MAIN ROADS WESTERN AUSTRALIA,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=88f3e70b-7bcd-ea11-97dc-00505684324c,2023-03-04
2013/6967,"Hartley Quarry Stage 2, NSW",Under review,2015-10-18,2050-06-29,HY-TEC INDUSTRIES PTY LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=d3f6d6fe-5554-ea11-a9f9-005056842ad1,2023-03-04
2013/6881,"Springvale Longwall Mine Extension Project, NSW",Under review,2015-10-14,2035-10-07,SPRINGVALE COAL PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=efdb2bb5-a7b6-ea11-8731-005056842ad1,2023-03-04
2010/5736,Carmichael Coal Mine and Rail Project,Under review,2015-10-13,2090-06-29,ADANI MINING PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=983eede2-4bfd-ea11-9650-005056842ad1,2023-03-04
2013/6885,"North Galilee Basin Rail Project, Qld",Under review,2015-10-13,2104-09-29,ADANI MINING PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=022d3854-2c53-ec11-80cf-00505684c137,2023-03-04
