EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2002/569,Coal Mining Lease 6993 (The Bluff),Under review,2006-09-28,2031-09-30,Callide Coalfields pty ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0a60fec4-6067-e511-b4b8-005056ba00ab,2023-03-04
2005/2286,Development of Plenty Valley Town Centre,Under review,2006-08-24,2026-08-30,WESTFIELD MANAGEMENT LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b293f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2005/2286,Development of Plenty Valley Town Centre,Under review,2006-08-24,2026-08-30,WESTFIELD MANAGEMENT LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b293f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2005/2286,Development of Plenty Valley Town Centre,Under review,2006-08-24,2026-08-30,WESTFIELD MANAGEMENT LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b293f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2005/2178,Industrial Estate Cooper Road,Under review,2006-07-30,2011-06-30,FKP COMMERCIAL DEVELOPMENTS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9d93f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2005/2205,Cloud Break Open Pit Iron Ore Mine,Under review,2006-07-16,2030-12-31,FORTESCUE METALS GROUP LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a793f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2004/1716,"Raising of Lenthalls Dam, Doongal Creek",Under review,2006-06-07,2056-06-30,WIDE BAY WATER CORPORATION,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6693f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2005/2389,Development of a resort complex,Under review,2006-06-07,2026-07-01,OASIS MISSION BEACH PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8060fec4-6067-e511-b4b8-005056ba00ab,2023-03-04
2004/1770,Open Cut Coal Mining,Under review,2006-06-02,2042-11-30,BHP MITSUI COAL PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6893f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2004/1878,East Busselton Residential Estate,Under review,2006-04-03,2036-12-30,Almond Lake Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7293f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
