EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2008/4399,Queensland Curtis LNG Project - Pipeline Network,Under review,2010-10-22,2060-10-31,BG INTERNATIONAL LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8c90f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2008/4405,Shipping Activities Associated with the QLD Curtis LNG Project,Under review,2010-10-22,2060-10-31,BG INTERNATIONAL LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9490f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2009/5141,"National Lifestyle Village, Lot 97 Adelaide Street",Under review,2010-10-22,2035-10-22,BRONZEWING INVESTMENTS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8991f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2009/5141,"National Lifestyle Village, Lot 97 Adelaide Street",Under review,2010-10-22,2035-10-22,BRONZEWING INVESTMENTS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8991f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2009/5141,"National Lifestyle Village, Lot 97 Adelaide Street",Under review,2010-10-22,2035-10-22,BRONZEWING INVESTMENTS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8991f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2009/5141,"National Lifestyle Village, Lot 97 Adelaide Street",Under review,2010-10-22,2035-10-22,BRONZEWING INVESTMENTS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8991f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2010/5473,"Lot 2, Pascoe Vale Road, Coolaroo",Under review,2010-10-20,2023-10-20,HYDROX NOMINEES PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3e92f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2009/4911,Milyeannup Wind Farm,Under review,2010-10-19,2035-12-31,Verve Energy,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3691f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2009/4905,Boco Rock Wind Farm,Under review,2010-09-29,2039-12-31,WIND PROSPECT CWP PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3491f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2010/5313,South Morang Rail Extension Project,Under review,2010-09-28,2025-09-01,DEPARTMENT OF TRANSPORT,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2cbe5e72-cf6a-ed11-81ac-002248156aec,2023-03-04
