EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2004/1636,"Mineral Sands Mining - Woornack, Rownack, Rainlover, Pirro and Kulwin",Under review,2008-12-23,2028-12-30,ILUKA RESOURCES LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6293f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2004/1636,"Mineral Sands Mining - Woornack, Rownack, Rainlover, Pirro and Kulwin",Under review,2008-12-23,2028-12-30,ILUKA RESOURCES LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6293f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2004/1636,"Mineral Sands Mining - Woornack, Rownack, Rainlover, Pirro and Kulwin",Under review,2008-12-23,2028-12-30,ILUKA RESOURCES LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6293f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2008/4367,Soil remediation works,Under review,2008-12-19,2099-09-20,Department of Defence,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ffbd99b1-d650-ec11-80cf-00505684c137,2023-03-04
2008/4170,Extension of Taxiway Bravo,Under review,2008-12-10,2099-09-20,CANBERRA INTERNATIONAL AIRPORT PTY LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5290f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2008/4170,Extension of Taxiway Bravo,Under review,2008-12-10,2099-09-20,CANBERRA INTERNATIONAL AIRPORT PTY LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5290f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2007/3384,Industrial subdivision,Under review,2008-12-04,2028-12-04,FOLKESTONE LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e393f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2007/3384,Industrial subdivision,Under review,2008-12-04,2028-12-04,FOLKESTONE LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e393f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2006/3157,Wyaralong Dam,Under review,2008-11-24,2058-12-31,Burnett Water Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c093f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2006/3001,"VicUrban Residential Development, Officer",Under review,2008-10-14,2033-07-31,VICURBAN,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9b60fec4-6067-e511-b4b8-005056ba00ab,2023-03-04
