EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2017/8099,"Albemarle Lithium hydroxide manufacturing plant, Kemerton, WA",Under review,2018-11-25,2050-10-30,ALBEMARLE LITHIUM PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=d0d7b009-4ec6-ea11-97dc-00505684324c,2023-03-04
2017/8049,"Youth Justice Redevelopment Project, Cherry Creek, 10 kms south west of Werribee, VIC.",Under review,2018-11-19,2035-10-31,DEPARTMENT OF JUSTICE AND REGULATION,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8322b83c-eb82-eb11-80c5-00505684c563,2023-03-04
2017/8049,"Youth Justice Redevelopment Project, Cherry Creek, 10 kms south west of Werribee, VIC.",Under review,2018-11-19,2035-10-31,DEPARTMENT OF JUSTICE AND REGULATION,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8322b83c-eb82-eb11-80c5-00505684c563,2023-03-04
2017/8129,"Coppabella Wind Farm, 35 km west of Yass, NSW",Under review,2018-11-11,2050-11-29,COPPABELLA WIND FARM PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=18237a6d-7052-ec11-80d2-00505684c563,2023-03-04
2017/8129,"Coppabella Wind Farm, 35 km west of Yass, NSW",Under review,2018-11-11,2050-11-29,COPPABELLA WIND FARM PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=18237a6d-7052-ec11-80d2-00505684c563,2023-03-04
2017/8129,"Coppabella Wind Farm, 35 km west of Yass, NSW",Under review,2018-11-11,2050-11-29,COPPABELLA WIND FARM PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=18237a6d-7052-ec11-80d2-00505684c563,2023-03-04
2017/8129,"Coppabella Wind Farm, 35 km west of Yass, NSW",Under review,2018-11-11,2050-11-29,COPPABELLA WIND FARM PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=18237a6d-7052-ec11-80d2-00505684c563,2023-03-04
2007/3643,Ellensfield Underground Coal Mine,Under review,2018-11-08,2060-07-31,Fitzroy (CQ) Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0c46d290-bd0d-eb11-9650-005056842ad1,2023-03-04
2018/8141,"Clarke Creek Wind Farm, Qld",Under review,2018-11-08,2050-11-29,Clarke Creek Energy Pty Ltd (ACN: 614 169 096) and Isaac Wind & Solar Energy Pty Ltd (ACN: 615 593 078),https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=200d6d29-3153-ec11-80cf-00505684c137,2023-03-04
2018/8141,"Clarke Creek Wind Farm, Qld",Under review,2018-11-08,2050-11-29,Clarke Creek Energy Pty Ltd (ACN: 614 169 096) and Isaac Wind & Solar Energy Pty Ltd (ACN: 615 593 078),https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=200d6d29-3153-ec11-80cf-00505684c137,2023-03-04
