EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2002/629,Extending Existing operations at Warkworth Coal Mine,Under review,2004-02-18,2039-02-25,WARKWORTH MINING LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e01e40f5-1c6a-ed11-81ac-00224818a6aa,2023-03-04
2001/172,Ravensthorpe Nickel Project,Under review,2003-12-24,2045-12-31,RAVENSTHORPE NICKEL OPERATIONS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6460fec4-6067-e511-b4b8-005056ba00ab,2023-03-04
2003/1005,German Creek Coal Mine Extension into Oak Park,Under review,2003-10-14,2030-10-01,ANGLO COAL CAPCOAL MANAGEMENT PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3360fec4-6067-e511-b4b8-005056ba00ab,2023-03-04
2002/565,Meander River Dam Project,Under review,2003-09-18,2103-09-01,RIVERS AND WATER SUPPLY COMMISSION,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0660fec4-6067-e511-b4b8-005056ba00ab,2023-03-04
2002/565,Meander River Dam Project,Under review,2003-09-18,2103-09-01,RIVERS AND WATER SUPPLY COMMISSION,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0660fec4-6067-e511-b4b8-005056ba00ab,2023-03-04
2002/728,Gas pipeline,Under review,2003-08-04,2053-12-31,QLD POWER TRADING CORPORATION /ENERTRADE,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2760fec4-6067-e511-b4b8-005056ba00ab,2023-03-04
2001/434,Christmas Island Airport Expansion,Under review,2003-06-26,2053-06-26,DEPARTMENT OF TRANSPORT REGIONAL SERVICES TERRITORIES,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9299af79-0275-ed11-81ac-000d3ae0929c,2023-03-04
2001/497,Open-cut Coal Mine/Steaming Coals,Under review,2003-04-16,2038-04-16,MIM HOLDINGS LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fe5ffec4-6067-e511-b4b8-005056ba00ab,2023-03-04
2002/782,Hunter employment zone road construction,Under review,2003-02-24,2007-02-24,HEZ PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a76aa7e4-0375-ed11-81ac-000d3ae0929c,2023-03-04
2001/436,Road Upgrade/Construction between Lily Beach Road and Port Faci,Under review,2002-11-25,2052-11-27,DEPARTMENT OF TRANSPORT REGIONAL SERVICES TERRITORIES,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=bd938600-d9dd-e611-9a9c-005056ba00a7,2023-03-04
