EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2010/5614,Millstream Dam Expansion,Under review,2010-10-28,2020-12-31,Water Corporation,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8292f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2009/5156,Clarrie Hermes Drive Extension,Under review,2010-10-27,2030-09-27,ACT PROCUREMENT SOLUTIONS,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9a91f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2009/5156,Clarrie Hermes Drive Extension,Under review,2010-10-27,2030-09-27,ACT PROCUREMENT SOLUTIONS,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9a91f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2009/5156,Clarrie Hermes Drive Extension,Under review,2010-10-27,2030-09-27,ACT PROCUREMENT SOLUTIONS,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9a91f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2009/5156,Clarrie Hermes Drive Extension,Under review,2010-10-27,2030-09-27,ACT PROCUREMENT SOLUTIONS,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9a91f6ca-6067-e511-b4b8-005056ba00ab,2023-03-04
2008/4096,Gas Pipeline with Alternative Pipleine to Supply Natural Gas Liquefaction Park,Under review,2010-10-22,2060-10-31,Santos Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e0a5f78d-675e-ed11-9562-0022481867fa,2023-03-04
2008/4398,Development of Existing Coal Seam Gas Fields,Under review,2010-10-22,2060-10-31,BG INTERNATIONAL LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f3d361d6-446c-ed11-81ac-00224818a31f,2023-03-04
2008/4399,Queensland Curtis LNG Project - Pipeline Network,Under review,2010-10-22,2060-10-31,BG INTERNATIONAL LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=25adf0a6-496c-ed11-81ac-00224818a31f,2023-03-04
2008/4402,"Development, Construction and Decommissioning of LNG Plant and Onshore Faciliti",Under review,2010-10-22,2060-10-31,BG INTERNATIONAL LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f34126f6-4e6c-ed11-81ac-00224818a31f,2023-03-04
2008/4402,"Development, Construction and Decommissioning of LNG Plant and Onshore Faciliti",Under review,2010-10-22,2060-10-31,BG INTERNATIONAL LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f34126f6-4e6c-ed11-81ac-00224818a31f,2023-03-04
