EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2010/5655,Clear 2.86 ha of native vegetation for the purpose of horticulture,Under review,2011-05-17,2013-06-30,IVANKOVICH FARMS,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a292f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2009/5243,Construction of Train Support Facility and Associated Infrastructure,Under review,2011-05-13,2061-05-13,PACIFIC NATIONAL,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c891f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2010/5347,Werribee Stone Extraction Project,Under review,2011-05-06,2050-05-30,HANSON CONSTRUCTION MATERIALS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0092f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2010/5347,Werribee Stone Extraction Project,Under review,2011-05-06,2050-05-30,HANSON CONSTRUCTION MATERIALS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0092f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2010/5347,Werribee Stone Extraction Project,Under review,2011-05-06,2050-05-30,HANSON CONSTRUCTION MATERIALS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0092f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2010/5347,Werribee Stone Extraction Project,Under review,2011-05-06,2050-05-30,HANSON CONSTRUCTION MATERIALS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0092f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2010/5567,Development of the Pilbara Iron One and Infrastructure Project,Under review,2011-04-28,2040-12-31,FORTESCUE METALS GROUP LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7a92f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2010/5567,Development of the Pilbara Iron One and Infrastructure Project,Under review,2011-04-28,2040-12-31,FORTESCUE METALS GROUP LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7a92f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2009/4919,Mixed Use Residential and Commercial Development,Under review,2011-04-10,2025-12-31,WESTCROSS PROJECTS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3a91f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2010/5389,Ravensworth Operations Project,Under review,2011-04-08,2041-03-31,XSTRATA CUMNOCK MANAGMENT PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1192f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
