EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2012/6472,"Silica Sand Mine, Mindijup, WA",Under review,2013-05-27,2031-12-31,TT SANDS PTY LTD T/A AUSTSAND MINING,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6f95f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2009/5120,Anketell Point Iron Ore Processing & Export Port,Under review,2013-05-15,2053-06-30,API MANAGEMENT PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7991f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2009/5120,Anketell Point Iron Ore Processing & Export Port,Under review,2013-05-15,2053-06-30,API MANAGEMENT PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7991f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2009/5120,Anketell Point Iron Ore Processing & Export Port,Under review,2013-05-15,2053-06-30,API MANAGEMENT PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7991f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2010/5642,South of the Embley Bauxite Mining Project,Under review,2013-05-14,2063-05-21,RTA WEIPA PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9a92f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2010/5642,South of the Embley Bauxite Mining Project,Under review,2013-05-14,2063-05-21,RTA WEIPA PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9a92f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2010/5642,South of the Embley Bauxite Mining Project,Under review,2013-05-14,2063-05-21,RTA WEIPA PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9a92f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2012/6292,Campbell Station 5 Development,Under review,2013-05-13,2043-05-01,LAND DEVELOPMENT AGENCY,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3595f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2012/6573,"Hornsdale Wind Farm, SA",Under review,2013-05-10,2042-05-10,Hornsdale Asset Co Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8b95f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2012/6573,"Hornsdale Wind Farm, SA",Under review,2013-05-10,2042-05-10,Hornsdale Asset Co Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8b95f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
