EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2013/6879,"Waterloo Heavy Mineral Mining Project, Henty, WA",Under review,2013-12-23,2024-01-10,Doral Mineral Sands,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5e94f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2012/6556,"Diggers Rest Precinct Development, VIC",Under review,2013-12-20,2060-12-31,Investa Nominees (2) Pty Ltd ATF Diggers Rest Trust A,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=dbe16fed-e48d-eb11-80c3-00505684c137,2023-02-16
2009/4737,Establishment of Galilee Coal Mine and Associated Infrastructure,Under review,2013-12-19,2073-12-31,WARATAH COAL INCORPORATED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fc90f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2009/4737,Establishment of Galilee Coal Mine and Associated Infrastructure,Under review,2013-12-19,2073-12-31,WARATAH COAL INCORPORATED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fc90f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2010/5344,Expansion Of Coal Seam Gas Operations,Under review,2013-12-19,2080-12-31,Arrow Energy Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f191f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2010/5344,Expansion Of Coal Seam Gas Operations,Under review,2013-12-19,2080-12-31,Arrow Energy Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f191f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2009/5007,"The Arrow LNG Facility, Curtis Island, Gladstone",Under review,2013-12-10,2063-12-31,Arrow CSG (Australia) Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=db31049a-02a9-ec11-80d6-00505684c563,2023-02-16
2009/5007,"The Arrow LNG Facility, Curtis Island, Gladstone",Under review,2013-12-10,2063-12-31,Arrow CSG (Australia) Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=db31049a-02a9-ec11-80d6-00505684c563,2023-02-16
2009/5007,"The Arrow LNG Facility, Curtis Island, Gladstone",Under review,2013-12-10,2063-12-31,Arrow CSG (Australia) Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=db31049a-02a9-ec11-80d6-00505684c563,2023-02-16
2009/5007,"The Arrow LNG Facility, Curtis Island, Gladstone",Under review,2013-12-10,2063-12-31,Arrow CSG (Australia) Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=db31049a-02a9-ec11-80d6-00505684c563,2023-02-16
