EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2016/7741,"Hammond Park Secondary School development, WA",Under review,2018-05-31,2023-04-19,DEPARTMENT OF EDUCATION,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f713250a-6b52-ec11-80d2-00505684c563,2023-03-08
2017/7909,"Albion Park Rail Bypass, NSW",Under review,2018-05-29,2038-05-31,TRANSPORT FOR NSW,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=acad3b9b-da6e-ed11-81ac-00224818a80f,2023-03-08
2016/7818,"Aitken Blvd North Drinking Water and Non-Drinking Water Mains, Vic",Under review,2018-05-24,2033-03-30,YARRA VALLEY WATER CORPORATION,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6ebe2614-c5fd-e811-9956-005056ba00a8,2023-03-08
2017/7876,"Mio College Vegetation Clearing for High Value Agriculture, Barratta Road, Clare QLD",Under review,2018-05-23,2053-06-30,MIO COLLEGE PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5ec40e34-05e1-ea11-a87e-005056842ad1,2023-03-08
2016/7809,"Road safety works, Pyrenees Hway, Green Gully, Vic",Under review,2018-05-18,2032-12-01,VICROADS,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=461bf583-3f15-e911-931a-00505684324c,2023-03-08
2017/7895,"Carrapateena Project copper -gold mining and ore processing, SA",Under review,2018-03-29,2056-12-31,OZ Minerals Carapateena Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=43834904-35fa-eb11-80c6-00505684c137,2023-03-08
2014/7285,"Central Eyre Iron Project, Eyre Peninsula, SA",Under review,2018-03-09,2046-12-31,IRON ROAD LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0337d706-09af-ec11-80d3-00505684c137,2023-03-08
2016/7737,"Residential subdivision, Halcrows Road, Cattai, NSW",Under review,2018-03-06,2033-12-31,MTE Developments Pty Ltd & SFN Projects Pty. Ltd.,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4809a655-a2b6-ea11-8731-005056842ad1,2023-03-08
2017/7931,Wyndham Way Eleebana Residential Subdivision,Under review,2018-03-06,2048-12-31,LAKE MACQUARIE CITY COUNCIL,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0ec01848-ec5d-ec11-80d2-00505684c563,2023-03-08
2016/7827,"Extension to the exisiting Isaac Plains Mine, near Moranbah, Qld",Under review,2018-02-28,2040-11-01,Stanmore IP Coal Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5cc5ee92-b7d7-eb11-80c9-00505684c563,2023-03-08
