EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2011/6066,Transmission Line Project,Under review,2012-10-16,2062-03-31,Environmental Networks Corporation (Western Power),https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ee94f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2011/6066,Transmission Line Project,Under review,2012-10-16,2062-03-31,Environmental Networks Corporation (Western Power),https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ee94f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2011/6066,Transmission Line Project,Under review,2012-10-16,2062-03-31,Environmental Networks Corporation (Western Power),https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ee94f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2011/5928,"Urban Development Ravendale Drive, Coodanup Drive & Wanjeep Street",Under review,2012-10-05,2024-12-31,ENCOURAGE PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4793f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2008/4468,"Coal Terminal Expansion, and Associated Infrastructure",Under review,2012-10-04,2053-09-01,HANCOCK COAL INFRASTRUCTURE PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=bb90f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2008/4468,"Coal Terminal Expansion, and Associated Infrastructure",Under review,2012-10-04,2053-09-01,HANCOCK COAL INFRASTRUCTURE PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=bb90f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2008/4468,"Coal Terminal Expansion, and Associated Infrastructure",Under review,2012-10-04,2053-09-01,HANCOCK COAL INFRASTRUCTURE PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=bb90f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2011/6181,Reedy Creek to Glebe Weir Pipeline Project,Under review,2012-09-27,2052-10-01,SUNWATER LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1695f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2011/6152,Blacksmith Pilbara Iron Ore Project,Under review,2012-09-19,2037-09-20,PIOP Mine Co NL,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0095f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2012/6345,Abydos Direct Shipping Ore Project,Under review,2012-09-19,2023-09-25,Atlas Iron Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4795f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
