EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2009/5061,Hume Highway Upgrade - proposed 9km upgrade Woomargama bypass,Under review,2009-12-14,2024-12-14,NSW Roads and Maritime Services,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5f91f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2009/5062,Hume Highway Upgrade - proposed 7km upgrade Tarcutta bypass,Under review,2009-12-14,2024-12-14,ROADS AND TRAFFIC AUTHORITY OF NSW,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6191f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2008/4418,Develop an Open Cut Coal Mine at Daunia,Under review,2009-12-11,2031-12-31,BM ALLIANCE COAL OPERATIONS PTY LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9b90f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2008/4418,Develop an Open Cut Coal Mine at Daunia,Under review,2009-12-11,2031-12-31,BM ALLIANCE COAL OPERATIONS PTY LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9b90f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2009/5155,Urban Residential Development at Lot 9049 Marmoin Avenue,Under review,2009-12-08,2020-12-31,SATTERLEY PROPERTY GROUP PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9291f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2009/5155,Urban Residential Development at Lot 9049 Marmoin Avenue,Under review,2009-12-08,2020-12-31,SATTERLEY PROPERTY GROUP PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9291f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2009/5155,Urban Residential Development at Lot 9049 Marmoin Avenue,Under review,2009-12-08,2020-12-31,SATTERLEY PROPERTY GROUP PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9291f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2009/5155,Urban Residential Development at Lot 9049 Marmoin Avenue,Under review,2009-12-08,2020-12-31,SATTERLEY PROPERTY GROUP PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9291f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2009/4808,"Multi-lot Industrial Subdivision and Associated Works, east of Leesons Road, we",Under review,2009-12-03,2019-12-31,GARBRETIAN PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1791f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2008/4676,East Landsdale Residential Development,Under review,2009-11-23,2034-11-26,STOCKLAND WA DEVELOPMENTS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0d70cab2-2575-ed11-81ac-00224818abd2,2023-03-08
