EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2005/2159,Ella Bay Residential and Tourism Development,Under review,2012-12-11,2063-01-26,SATORI RESORTS ELLA BAY PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9993f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2005/2159,Ella Bay Residential and Tourism Development,Under review,2012-12-11,2063-01-26,SATORI RESORTS ELLA BAY PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9993f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2008/4338,Subdivision at East Woree Industrial Area,Under review,2012-12-06,2017-12-31,CAIRNS NATURAL SPRING WATER,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b1073262-e4dd-e611-bdfe-005056ba00a8,2023-03-08
2010/5696,Expansion of Cloudbreak iron ore mine,Under review,2012-11-29,2042-11-15,Fortescue Metals Group Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b192f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2010/5696,Expansion of Cloudbreak iron ore mine,Under review,2012-11-29,2042-11-15,Fortescue Metals Group Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b192f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2010/5696,Expansion of Cloudbreak iron ore mine,Under review,2012-11-29,2042-11-15,Fortescue Metals Group Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b192f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2011/5815,Yandicoogina Junction South West and Oxbow Iron Ore Project,Under review,2012-11-20,2025-09-30,Hamersley Iron- Yandi Pty,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fe92f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2011/6137,Urban and Residential Development at Lot 9 Brighton,Under review,2012-10-19,2030-12-31,SATTERLEY PROPERTY GROUP PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f894f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2011/6137,Urban and Residential Development at Lot 9 Brighton,Under review,2012-10-19,2030-12-31,SATTERLEY PROPERTY GROUP PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f894f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2011/6066,Transmission Line Project,Under review,2012-10-16,2062-03-31,Environmental Networks Corporation (Western Power),https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e794f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
