EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2013/6908,"Extension of Liddell open cut coal mining operations, NSW",Under review,2014-12-24,2044-12-31,LIDDELL COAL OPERATIONS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6694f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2013/7036,"Baralaba North Coal Mine Continued Operations, Baralaba, Qld",Under review,2014-12-22,2039-12-15,WONBINDI COAL PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9594f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2010/5717,"Stockman's Base Metal Mine, Victoria",Under review,2014-12-19,2035-01-01,WHSP Stockman PTy Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=737860d2-2453-ec11-80cf-00505684c137,2023-03-08
2010/5717,"Stockman's Base Metal Mine, Victoria",Under review,2014-12-19,2035-01-01,WHSP Stockman PTy Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=737860d2-2453-ec11-80cf-00505684c137,2023-03-08
2013/7047,Development of new natural gas acreage in Surat Basin,Under review,2014-12-17,2045-12-31,QGC PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8791a5d8-2a15-e911-931a-00505684324c,2023-03-08
2013/6864,"Paradise Waters Residential Estate, Gampian Drive, Deebing Heights",Under review,2014-12-17,2045-01-05,Stockland Development Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5494f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2009/4839,Cattle Hill Wind Farm,Under review,2014-12-15,2064-11-01,ONEWIND AUSTRALIA PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0e356495-6d96-eb11-80c6-00505684c563,2023-03-08
2009/4839,Cattle Hill Wind Farm,Under review,2014-12-15,2064-11-01,ONEWIND AUSTRALIA PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0e356495-6d96-eb11-80c6-00505684c563,2023-03-08
2013/7101,"Pacific Highway Upgrade, Warrel Creek to Nambucca Heads, NSW",Under review,2014-12-11,2064-12-31,NSW Roads and Maritime Services,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fcf5c78e-1159-ea11-b14e-005056842ad1,2023-03-08
2011/5854,"Sapphire Wind Farm, NSW",Under review,2014-12-05,2090-01-01,SWF1 OPERATIONS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b3b8ea7b-c535-eb11-9650-005056842ad1,2023-03-08
