EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2011/6049,Stage 2 Buckingham Way- Collie Residential Development,Under review,2012-07-03,2037-12-31,Western Australian Land Authority (LandCorp),https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=db94f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2011/5902,Residential development Lot 1004 Alkimos WA,Under review,2012-06-30,2037-12-31,LEND LEASE,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4193f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2011/5902,Residential development Lot 1004 Alkimos WA,Under review,2012-06-30,2037-12-31,LEND LEASE,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4193f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2011/5902,Residential development Lot 1004 Alkimos WA,Under review,2012-06-30,2037-12-31,LEND LEASE,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4193f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2011/5902,Residential development Lot 1004 Alkimos WA,Under review,2012-06-30,2037-12-31,LEND LEASE,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4193f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2011/6011,Development of Busselton Health Campus,Under review,2012-06-20,2027-12-31,Department of Health (Western Australian Country Health Service),https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c594f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2011/6011,Development of Busselton Health Campus,Under review,2012-06-20,2027-12-31,Department of Health (Western Australian Country Health Service),https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c594f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2011/6095,Piping of an open drain and translocation of Burrowing Crayfish,Under review,2012-06-07,2052-06-08,Davenport City Council,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f294f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2008/4159,Port Hedland Outer Harbour Development and associated marine and terrestrial in,Under review,2012-05-31,2042-05-31,BHP BILLITON IRON ORE,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4890f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2009/4892,Codrilla Open Cut Coal Mining and Processing Operation with Associated Infrastructure,Under review,2012-05-29,2031-12-30,PEABODY ENERGY AUSTRALIA PCI C M MANAGEMENT PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2e91f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
