EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2010/5403,Wonnerup Titanium Mineral Mining Project,Under review,2011-05-22,2026-05-20,Cable Sands (WA) Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1f92f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2011/5867,Bonney Downs Rail Alignment,Under review,2011-05-20,2032-12-01,ROY HILL INFRASTRUCTURE PTY LTD.,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2b93f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2009/5109,Six allotment subdivision and associated infrastructure,Under review,2011-05-19,2026-05-30,John Warwick Arrowsmith,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6f91f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2009/5109,Six allotment subdivision and associated infrastructure,Under review,2011-05-19,2026-05-30,John Warwick Arrowsmith,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6f91f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2011/5829,Googong Township Urban Development & associated infrastructure Project,Under review,2011-05-19,2041-05-31,GOOGONG DEVELOPMENT CORPORATION,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0a93f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2010/5513,Additional Rail Infrastructure between Herb Elliott Port Facility and Cloudbreak Mine Site,Under review,2011-05-17,2032-12-01,Fortescue Metals Group Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5eb6fe5f-4852-ec11-80cf-00505684c137,2023-03-08
2010/5655,Clear 2.86 ha of native vegetation for the purpose of horticulture,Under review,2011-05-17,2013-06-30,IVANKOVICH FARMS,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a292f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2009/5243,Construction of Train Support Facility and Associated Infrastructure,Under review,2011-05-13,2061-05-13,PACIFIC NATIONAL,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c891f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2010/5347,Werribee Stone Extraction Project,Under review,2011-05-06,2050-05-30,HANSON CONSTRUCTION MATERIALS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fc91f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2010/5347,Werribee Stone Extraction Project,Under review,2011-05-06,2050-05-30,HANSON CONSTRUCTION MATERIALS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fc91f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
