EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2008/4208,"Ichthys Gas Field, Offshore and onshore processing facilities and subsea pipeline",Under review,2011-06-27,2061-07-01,INPEX OPERATIONS AUSTRALIA PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5d90f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2009/5086,Proposed land clearing for Shotts Industrial Park,Under review,2011-06-27,2061-12-31,LANDCORP,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6791f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2010/5500,Oakajee Rail Development,Under review,2011-06-17,2035-12-31,OAKAJEE PORT AND RAIL,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5792f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2010/5500,Oakajee Rail Development,Under review,2011-06-17,2035-12-31,OAKAJEE PORT AND RAIL,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5792f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2010/5634,Peculiar Knob Iron Ore Project,Under review,2011-06-09,2026-12-31,SOUTHERN IRON PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9092f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2010/5634,Peculiar Knob Iron Ore Project,Under review,2011-06-09,2026-12-31,SOUTHERN IRON PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9092f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2008/3945,Eagle Downs Coal Mine Central Queensland,Under review,2011-06-02,2041-05-31,BS Coal Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b560fec4-6067-e511-b4b8-005056ba00ab,2023-03-08
2011/5819,"construction of a regional scale stormwater detention basin, spillway and outlet",Under review,2011-05-26,2021-05-25,MIRVAC PROJECTS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0093f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2010/5331,Residential Sub-Division,Under review,2011-05-24,2026-05-20,ABF GROUP PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=eb91f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2010/5331,Residential Sub-Division,Under review,2011-05-24,2026-05-20,ABF GROUP PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=eb91f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
