EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2007/3585,"Residential Development at Pacific Pines Estate, Lennox Heads",Under review,2011-12-12,2031-12-31,Clarence Property Corporation Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f17cb582-3b9d-e511-8a4b-005056ba00a8,2023-03-08
2010/5337,Rockingham Industry Zone,Under review,2011-11-30,2035-12-31,LANDCORP,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ed91f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2010/5337,Rockingham Industry Zone,Under review,2011-11-30,2035-12-31,LANDCORP,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ed91f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2010/5337,Rockingham Industry Zone,Under review,2011-11-30,2035-12-31,LANDCORP,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ed91f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2009/4706,Proposed West Pilbara Iron Ore Project,Under review,2011-11-27,2031-11-30,API MANAGEMENT PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f490f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2009/4706,Proposed West Pilbara Iron Ore Project,Under review,2011-11-27,2031-11-30,API MANAGEMENT PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f490f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2011/5996,Sand Mining on Lot 7 Runnymede Road,Under review,2011-11-18,2017-11-14,B & J Catalano Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=bf94f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2004/1495,Twin Creeks Estate - stage 4 - 26 rural residentia,Under review,2011-11-09,2032-06-30,Luddenham Management Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5c60fec4-6067-e511-b4b8-005056ba00ab,2023-03-08
2007/3660,Development of an Aged Care Facility,Under review,2011-11-09,2026-11-10,BANKSTOWN CITY AGED CARE FACILITY,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2d94f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2008/4210,Extension of Flagstaff Quarry,Under review,2011-11-07,2041-11-07,HANSON CONSTRUCTION MATERIALS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6590f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
