EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2013/7054,West Erregulla 3D onshore seismic survey & appraisal drilling exploration program WA,Under review,2014-02-19,2025-01-01,WARREGO ENERGY PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9a94f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2013/6788,Northparkes Mines Step Change Project,Under review,2014-02-13,2035-01-01,CMOC MINING PTY LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4a94f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2011/5865,Capital Solar Farm Southern Tablelands NSW,Under review,2014-02-10,2073-12-31,CAPITAL SOLAR FARM PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2993f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2008/4002,Gold Coast International Marine Precinct,Under review,2014-02-05,2054-02-05,HARBOUR ISLAND PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=de60fec4-6067-e511-b4b8-005056ba00ab,2023-03-08
2011/5850,"Willogoleche Wind Farm, SA",Under review,2014-01-28,2044-01-31,WILLOGOLECHE POWER PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2393f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2012/6518,"Oxley Highway to Kempsey Pacific Highway Upgrade, NSW",Under review,2014-01-24,2063-12-31,ROADS AND MARITIME SERVICES,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7995f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2012/6518,"Oxley Highway to Kempsey Pacific Highway Upgrade, NSW",Under review,2014-01-24,2063-12-31,ROADS AND MARITIME SERVICES,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7995f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2012/6518,"Oxley Highway to Kempsey Pacific Highway Upgrade, NSW",Under review,2014-01-24,2063-12-31,ROADS AND MARITIME SERVICES,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7995f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2012/6518,"Oxley Highway to Kempsey Pacific Highway Upgrade, NSW",Under review,2014-01-24,2063-12-31,ROADS AND MARITIME SERVICES,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7995f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2012/6518,"Oxley Highway to Kempsey Pacific Highway Upgrade, NSW",Under review,2014-01-24,2063-12-31,ROADS AND MARITIME SERVICES,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7995f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
