EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2014/7202,"Installation of replacement crude-condensate pipeline, Vic",Under review,2015-06-30,2025-07-01,ESSO AUSTRALIA PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=84600b47-5b8b-eb11-80c3-00505684c137,2023-03-08
2012/6262,Taroborah Coal Project,Under review,2015-06-17,2039-12-31,Shenhuo International Group Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=48003852-2653-ec11-80cf-00505684c137,2023-03-08
2014/7143,"Knox Creek Plain, Irrigation Development, WA",Under review,2015-06-16,2061-12-31,KIMBERLY AGRICULTURAL INVESTMENT PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=848d2bfc-2153-ec11-80cf-00505684c137,2023-03-08
2014/7382,"Hey Point bauxite mining project, approx 10kms south Weipa, Qld",Under review,2015-05-28,2035-12-31,GREEN COAST RESOURCES PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=13898e2d-2353-ec11-80cf-00505684c137,2023-03-08
2012/6378,Continuation of Bengalla Mine,Under review,2015-05-27,2050-12-31,Bengalla Mining Company Pty Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5395f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2012/6378,Continuation of Bengalla Mine,Under review,2015-05-27,2050-12-31,Bengalla Mining Company Pty Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5395f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2012/6378,Continuation of Bengalla Mine,Under review,2015-05-27,2050-12-31,Bengalla Mining Company Pty Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5395f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2012/6328,Kings Forest Residential Development,Under review,2015-05-21,2040-12-31,PROJECT 28 PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f27672ae-2653-ec11-80cf-00505684c137,2023-03-08
2012/6328,Kings Forest Residential Development,Under review,2015-05-21,2040-12-31,PROJECT 28 PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f27672ae-2653-ec11-80cf-00505684c137,2023-03-08
2012/6328,Kings Forest Residential Development,Under review,2015-05-21,2040-12-31,PROJECT 28 PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f27672ae-2653-ec11-80cf-00505684c137,2023-03-08
