EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2007/3501,Gladstone - Fitzroy Pipeline,Under review,2011-11-04,2115-10-15,GLADSTONE AREA WATER BOARD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b67aad50-e1dd-e611-bdfe-005056ba00a8,2023-03-08
2009/4821,"Millenium Open Cut Coal Mine Expansion Project, QLD",Under review,2011-11-03,2031-10-28,MetRes Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1991f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2010/5435,Iron Ore Project,Under review,2011-11-03,2041-09-14,Polaris Metals Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2d92f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2010/5296,Cobaki Lakes Residential Development,Under review,2011-10-13,2031-10-04,LEDA MANORSTEAD PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=df91f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2005/2270,"Expansion of the Olympic Dam copper, uranium, gold and silver mine, processing plant and associated infrastructure",Under review,2011-10-10,2061-10-30,BHP BILLITON OLYMPIC DAM CORPORATION PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ab93f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2011/5827,Vegetation removal: transmission line & substation (Mt Mercer wind farm),Under review,2011-10-06,2031-10-05,MT MERCER WINDFARM PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0893f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2010/5770,Dargues Reef Gold Mine Project,Under review,2011-09-27,2025-08-31,Big Island Mining Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=d792f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2010/5478,Wilcherry Hill Project,Under review,2011-09-23,2026-12-31,IRONCLAD MINING LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4692f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2010/5478,Wilcherry Hill Project,Under review,2011-09-23,2026-12-31,IRONCLAD MINING LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4692f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2008/4469,Construct and operate LNG & domestic gas plant including onshore and offshore facilities - Wheatstone,Under review,2011-09-22,2060-12-31,Chevron Australia Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=94953121-e6dd-e611-bdfe-005056ba00a8,2023-03-08
