EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2010/5640,Princes Highway Duplication - Traralgon East to Fulham,Under review,2013-01-23,2027-01-31,VicRoads,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9692f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
2012/6392,Spreyton Concrete Sleeper Replacement Program,Under review,2012-12-24,2024-01-31,TASMANIAN RAILWAY PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5a95f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
2011/6153,Somerville Drive Extension,Under review,2012-12-13,2020-12-31,CITY OF BUNBURY,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0395f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
2005/2159,Ella Bay Residential and Tourism Development,Under review,2012-12-11,2063-01-26,SATORI RESORTS ELLA BAY PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9993f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
2005/2159,Ella Bay Residential and Tourism Development,Under review,2012-12-11,2063-01-26,SATORI RESORTS ELLA BAY PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9993f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
2005/2159,Ella Bay Residential and Tourism Development,Under review,2012-12-11,2063-01-26,SATORI RESORTS ELLA BAY PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9993f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
2008/4338,Subdivision at East Woree Industrial Area,Under review,2012-12-06,2017-12-31,CAIRNS NATURAL SPRING WATER,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b1073262-e4dd-e611-bdfe-005056ba00a8,2023-02-15
2010/5696,Expansion of Cloudbreak iron ore mine,Under review,2012-11-29,2042-11-15,Fortescue Metals Group Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b192f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
2010/5696,Expansion of Cloudbreak iron ore mine,Under review,2012-11-29,2042-11-15,Fortescue Metals Group Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b192f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
2010/5696,Expansion of Cloudbreak iron ore mine,Under review,2012-11-29,2042-11-15,Fortescue Metals Group Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b192f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
