EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2008/4468,"Coal Terminal Expansion, and Associated Infrastructure",Under review,2012-10-04,2053-09-01,HANCOCK COAL INFRASTRUCTURE PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=bb90f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
2011/6181,Reedy Creek to Glebe Weir Pipeline Project,Under review,2012-09-27,2052-10-01,SUNWATER LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1695f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
2011/6152,Blacksmith Pilbara Iron Ore Project,Under review,2012-09-19,2037-09-20,PIOP Mine Co NL,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0095f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
2012/6345,Abydos Direct Shipping Ore Project,Under review,2012-09-19,2023-09-25,Atlas Iron Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4b95f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
2012/6345,Abydos Direct Shipping Ore Project,Under review,2012-09-19,2023-09-25,Atlas Iron Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4b95f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
2012/6345,Abydos Direct Shipping Ore Project,Under review,2012-09-19,2023-09-25,Atlas Iron Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4b95f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
2010/5549,Lawson South residential development,Under review,2012-09-13,2032-09-30,Land Development Agency,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6792f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
2010/5549,Lawson South residential development,Under review,2012-09-13,2032-09-30,Land Development Agency,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6792f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
2012/6299,Jinidi Iron Ore Mine,Under review,2012-09-11,2052-09-11,BHP Billiton Ore Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3b95f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
2010/5394,Middlemount Coal Project Stage 2,Under review,2012-09-07,2042-11-01,MIDDLEMOUNT COAL PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1b92f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
