EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2010/5521,Tourism & Marina Development,Under review,2013-03-05,2049-04-11,GKI RESORT PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6392f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
2010/5521,Tourism & Marina Development,Under review,2013-03-05,2049-04-11,GKI RESORT PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6392f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
2006/2834,"Capecare, urban and commercial new development, Aged Care - Naturaliste Terrace, Dunsborough, WA",Under review,2013-02-25,2030-06-30,CAPECARE,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9160fec4-6067-e511-b4b8-005056ba00ab,2023-02-15
2006/2834,"Capecare, urban and commercial new development, Aged Care - Naturaliste Terrace, Dunsborough, WA",Under review,2013-02-25,2030-06-30,CAPECARE,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9160fec4-6067-e511-b4b8-005056ba00ab,2023-02-15
2010/5384,Airport & Freight Access Gateway,Under review,2013-02-20,2033-01-31,Main Roads Western Australia,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0a92f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
2010/5384,Airport & Freight Access Gateway,Under review,2013-02-20,2033-01-31,Main Roads Western Australia,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0a92f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
2010/5566,Maules Creek Coal Project,Under review,2013-02-11,2053-12-31,ASTON COAL 2 PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a4478abc-0494-ea11-962c-00505684324c,2023-02-15
2010/5566,Maules Creek Coal Project,Under review,2013-02-11,2053-12-31,ASTON COAL 2 PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a4478abc-0494-ea11-962c-00505684324c,2023-02-15
2008/4432,Gloucester Coal Seam Methane Gas Project,Under review,2013-02-11,2062-11-30,AGL GLOUCESTER LE PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a790f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
2008/4432,Gloucester Coal Seam Methane Gas Project,Under review,2013-02-11,2062-11-30,AGL GLOUCESTER LE PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a790f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
