EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2012/6566,Hillalong coal mine and associated infrastructure project,Under review,2017-08-30,2044-07-31,Queensland Coal Exploration Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f54b6a6c-2b53-ec11-80cf-00505684c137,2023-02-15
2016/7796,"Construction and operation of an extension to the existing underground coal mine, Grosvenor Mine, near Moranbah, Qld",Under review,2017-08-28,2044-10-09,Anglo coal (Grosvenor) Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0b0c344d-2c53-ec11-80cf-00505684c137,2023-02-15
2016/7706,"Urquhart Bauxite Project, North Qld",Under review,2017-08-18,2030-08-10,Oresome Bauxite Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b1462f75-1de0-ea11-942e-00505684324c,2023-02-15
2016/7746,"Stockyard Hill Wind Farm - Wind Energy Facility and associated infrastucture, Vic",Under review,2017-08-18,2050-07-31,Stockyard Hill Wind Farm Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c412e97d-6988-eb11-80c2-00505684c137,2023-02-15
2016/7746,"Stockyard Hill Wind Farm - Wind Energy Facility and associated infrastucture, Vic",Under review,2017-08-18,2050-07-31,Stockyard Hill Wind Farm Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c412e97d-6988-eb11-80c2-00505684c137,2023-02-15
2015/7431,"Wilpinjong open cut coal mine extension project, NE Mudgee, NSW",Under review,2017-08-08,2033-12-31,WILPINJONG COAL PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ea9c7fc0-7cae-e911-ad32-00505684324c,2023-02-15
2008/4313,Construction and operation of Nathan Dam and associated water delivery infrastructure,Under review,2017-07-13,2067-07-01,SunWater,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fcdf2bd0-fd52-ec11-80d2-00505684c563,2023-02-15
2008/4313,Construction and operation of Nathan Dam and associated water delivery infrastructure,Under review,2017-07-13,2067-07-01,SunWater,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fcdf2bd0-fd52-ec11-80d2-00505684c563,2023-02-15
2014/7138,"Extension to Wiluna Uranium Mine (Millipede & Lake Maitland), Wiluna, WA",Under review,2017-07-05,2043-03-31,TORO ENERGY LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6a97f760-5652-ec11-80cf-00505684c137,2023-02-15
2007/3361,Dalyellup Beach Estate - Residential Development,Under review,2017-06-29,2031-12-31,Satterley Property Group,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=110497db-45a5-ea11-8a09-00505684324c,2023-02-15
