EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2009/4839,Cattle Hill Wind Farm,Under review,2014-12-15,2064-11-01,ONEWIND AUSTRALIA PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0e356495-6d96-eb11-80c6-00505684c563,2023-02-15
2009/4839,Cattle Hill Wind Farm,Under review,2014-12-15,2064-11-01,ONEWIND AUSTRALIA PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0e356495-6d96-eb11-80c6-00505684c563,2023-02-15
2013/7101,"Pacific Highway Upgrade, Warrel Creek to Nambucca Heads, NSW",Under review,2014-12-11,2064-12-31,NSW Roads and Maritime Services,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fcf5c78e-1159-ea11-b14e-005056842ad1,2023-02-15
2011/5854,"Sapphire Wind Farm, NSW",Under review,2014-12-05,2090-01-01,SWF1 OPERATIONS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b3b8ea7b-c535-eb11-9650-005056842ad1,2023-02-15
2014/7120,"Vegetation clearing for future agricultural use, Bullsbrook, WA",Under review,2014-12-03,2024-12-31,ABN DEVELOPMENTS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6da8a20c-b6c7-e911-ae51-005056842ad1,2023-02-15
2013/7048,"'Lakelands East' residential development, Mandurah, WA",Under review,2014-12-03,2028-12-31,PEET MANDURAH SYNDICATE LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9794f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
2012/6603,"Mary's Mount Blue Metal Quarry Expansion, NSW",Under review,2014-11-28,2064-12-31,GUNNEDAH GRAVEL PRODUCTS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9ca63e8e-48d4-e511-a6f0-005056ba00a7,2023-02-15
2013/6799,"Meteor Downs South Coal Project, central Qld",Under review,2014-11-25,2039-10-31,U and D Mining Industry (Australia) Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9ac96bc6-360a-e811-92a8-005056ba00a8,2023-02-15
2012/6337,"Moranbah South Project Coal Mine, QLD",Under review,2014-11-20,2070-09-30,ANGLO AMERICAN METALLURGICAL COAL PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5b83de2d-2753-ec11-80cf-00505684c137,2023-02-15
2013/6791,Yarrabilba residential development and associated infrastructure,Under review,2014-11-13,2050-10-30,LEND LEASE COMMUNITIES AUSTRALIA LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=82780731-2613-eb11-9650-005056842ad1,2023-02-15
