EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2006/3017,Karara Magnetite Project,Under review,2009-10-29,2050-10-30,KARARA MINING LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9f60fec4-6067-e511-b4b8-005056ba00ab,2023-02-15
2008/4250,Brigadoon Estate Rural Residential Development,Under review,2009-10-08,2025-11-30,Corrib Aran Developments Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7190f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
2008/4250,Brigadoon Estate Rural Residential Development,Under review,2009-10-08,2025-11-30,Corrib Aran Developments Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7190f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
2008/4250,Brigadoon Estate Rural Residential Development,Under review,2009-10-08,2025-11-30,Corrib Aran Developments Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7190f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
2007/3441,Tutunup South Mineral Sands Project,Under review,2009-09-25,2025-09-25,Iluka Resources Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f693f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
2007/3441,Tutunup South Mineral Sands Project,Under review,2009-09-25,2025-09-25,Iluka Resources Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f693f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
2007/3441,Tutunup South Mineral Sands Project,Under review,2009-09-25,2025-09-25,Iluka Resources Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f693f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
2008/4601,Urban development in accordance with the Local Structure Plan,Under review,2009-09-11,2034-09-11,LWP PROPERTY GROUP,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=cf90f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
2008/4601,Urban development in accordance with the Local Structure Plan,Under review,2009-09-11,2034-09-11,LWP PROPERTY GROUP,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=cf90f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
2008/4601,Urban development in accordance with the Local Structure Plan,Under review,2009-09-11,2034-09-11,LWP PROPERTY GROUP,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=cf90f6ca-6067-e511-b4b8-005056ba00ab,2023-02-15
