EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2004/1331,Wyndham Cove marina and residential development,Under review,2006-10-29,2026-12-31,WATSONS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5060fec4-6067-e511-b4b8-005056ba00ab,2023-02-16
2005/2015,Wollombi Open Cut Coal Mine (Suttor Creek ML4761 Extension),Under review,2006-09-29,2031-09-30,NC Coal Company Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8193f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2005/2015,Wollombi Open Cut Coal Mine (Suttor Creek ML4761 Extension),Under review,2006-09-29,2031-09-30,NC Coal Company Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8193f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2002/569,Coal Mining Lease 6993 (The Bluff),Under review,2006-09-28,2031-09-30,Callide Coalfields pty ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0a60fec4-6067-e511-b4b8-005056ba00ab,2023-02-16
2002/569,Coal Mining Lease 6993 (The Bluff),Under review,2006-09-28,2031-09-30,Callide Coalfields pty ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0a60fec4-6067-e511-b4b8-005056ba00ab,2023-02-16
2005/2286,Development of Plenty Valley Town Centre,Under review,2006-08-25,2026-08-30,WESTFIELD MANAGEMENT LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b293f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2005/2286,Development of Plenty Valley Town Centre,Under review,2006-08-25,2026-08-30,WESTFIELD MANAGEMENT LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b293f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2005/2286,Development of Plenty Valley Town Centre,Under review,2006-08-25,2026-08-30,WESTFIELD MANAGEMENT LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b293f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2005/2178,Industrial Estate Cooper Road,Under review,2006-07-31,2011-06-30,FKP COMMERCIAL DEVELOPMENTS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9d93f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2005/2205,Cloud Break Open Pit Iron Ore Mine,Under review,2006-07-17,2030-12-31,FORTESCUE METALS GROUP LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a793f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
