EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2013/6765,"Undertake gravel extraction on Lot 20 Coalfields Road, Roelands",Under review,2014-06-02,2039-05-31,COTTON HOLDING PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=bb95f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2013/6765,"Undertake gravel extraction on Lot 20 Coalfields Road, Roelands",Under review,2014-06-02,2039-05-31,COTTON HOLDING PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=bb95f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2013/6910,"Construct an integrated residential development, NSW",Under review,2014-06-01,2035-01-01,Diversified Property Holdings Pty Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6a94f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2013/6910,"Construct an integrated residential development, NSW",Under review,2014-06-01,2035-01-01,Diversified Property Holdings Pty Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6a94f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2012/6420,"Proposed Industrial Development at Lot A, 650-62 Kororoit Creek, VIC",Under review,2014-06-01,2024-06-30,TARAS NOMINEES PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5e95f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2011/6186,Native vegetation clearing of Lot 21 Webster Road for Industrial Development,Under review,2014-05-21,2019-05-22,R.Peters & D. Papagioftsis,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1995f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2013/6804,Great Western Highway Upgrade - Mount Victoria to Lithgow,Under review,2014-05-20,2024-12-31,ROADS AND MARITIME SERVICES,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4e94f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2012/6370,Newmont Boddington Gold Mine Extension Project,Under review,2014-05-16,2053-06-30,Newmont Asia Pacific,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a8241950-2753-ec11-80cf-00505684c137,2023-02-16
2013/6955,Urban development subdivision,Under review,2014-05-15,2034-05-16,HOUSING AUTHORITY,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7394f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2013/6956,"Olympic Highway Realignment & Construct Road-Over-Rail Bridge, Wagga Wagga NSW",Under review,2014-05-13,2036-06-30,NSW Roads and Maritime Services,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7594f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
