EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2016/7833,"Development of a subdivision, Lot 3 Rickards Road, Castlereagh, NSW",Under review,2018-08-13,2038-08-31,Eddy Hawach,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8fe526ba-77a3-e911-820b-00505684324c,2023-02-16
2016/7833,"Development of a subdivision, Lot 3 Rickards Road, Castlereagh, NSW",Under review,2018-08-13,2038-08-31,Eddy Hawach,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8fe526ba-77a3-e911-820b-00505684324c,2023-02-16
2015/7469,"Western Surat Gas Project, Surat Basin, Qld",Under review,2018-08-10,2068-06-30,SENEX ENERGY LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5621ff23-20dd-ea11-942e-00505684324c,2023-02-16
2016/7656,"Great Northern Highway Muchea to Wubin Upgrade Stage 2 - Muchea North, WA",Under review,2018-08-10,2070-12-31,Main Roads Western Australia,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0d344637-9db1-e811-bae0-005056ba00a8,2023-02-16
2016/7656,"Great Northern Highway Muchea to Wubin Upgrade Stage 2 - Muchea North, WA",Under review,2018-08-10,2070-12-31,Main Roads Western Australia,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0d344637-9db1-e811-bae0-005056ba00a8,2023-02-16
2013/6810,Construction of the Bango Wind Farm and associated infrastructure,Under review,2018-08-09,2055-07-31,BWF Nominees Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=dafbc5d9-2b53-ec11-80cf-00505684c137,2023-02-16
2013/6810,Construction of the Bango Wind Farm and associated infrastructure,Under review,2018-08-09,2055-07-31,BWF Nominees Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=dafbc5d9-2b53-ec11-80cf-00505684c137,2023-02-16
2013/6810,Construction of the Bango Wind Farm and associated infrastructure,Under review,2018-08-09,2055-07-31,BWF Nominees Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=dafbc5d9-2b53-ec11-80cf-00505684c137,2023-02-16
2013/6810,Construction of the Bango Wind Farm and associated infrastructure,Under review,2018-08-09,2055-07-31,BWF Nominees Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=dafbc5d9-2b53-ec11-80cf-00505684c137,2023-02-16
2015/7608,"Haerses Road quarry extension, Maroota, NSW",Under review,2018-08-06,2046-02-14,Dixon Sand (Penrith)Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=54ffaefa-c3aa-ea11-a182-005056842ad1,2023-02-16
