EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2007/3431,New dual carriageway from F3 Fwy to Branxton Link,Under review,2007-08-02,2057-08-01,NSW ROADS AND TRAFFIC AUTHORITY,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f493f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2006/3047,Opencut Gold Mine,Under review,2007-06-27,2027-12-31,Ark Mines Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=cee7d901-d250-ec11-80cf-00505684c137,2023-02-16
2006/2504,Laverton activity centre and residential development,Under review,2007-06-27,2027-07-01,CEDAR WOODS PROPERTIES LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0476c856-17de-eb11-80c9-00505684c563,2023-02-16
2006/3190,"Residential Subdivision, Lot 2 on RP171875, Samarai Drive",Under review,2007-06-12,2027-12-31,Fraser Panarama Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c493f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2006/2887,Telstra Optic Fibre Cable Installation,Under review,2007-06-05,2010-12-31,Telstra Corporation Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=677a5eda-d150-ec11-80cf-00505684c137,2023-02-16
2006/2567,Emirates Tourist Resort and associated facilities,Under review,2007-06-01,2017-06-30,EMIRATES HOTELS AUSTRALIA,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fb757bf8-1c53-ec11-80cf-00505684c137,2023-02-16
2004/1417,Development of the Hunter Economic Zone Industrial Estate,Under review,2007-05-28,2047-06-30,HEZ PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5460fec4-6067-e511-b4b8-005056ba00ab,2023-02-16
2004/1417,Development of the Hunter Economic Zone Industrial Estate,Under review,2007-05-28,2047-06-30,HEZ PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5460fec4-6067-e511-b4b8-005056ba00ab,2023-02-16
2002/719,Kuranda Range Road (Kennedy Highway) Upgrade,Under review,2007-05-25,2030-12-31,QUEENSLAND DEPARTMENT OF MAIN ROADS PENINSULA DISTRICT,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2460fec4-6067-e511-b4b8-005056ba00ab,2023-02-16
2004/1422,Meningie Canal-based Housing Development,Under review,2007-05-15,2027-07-01,KINSMEN LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5660fec4-6067-e511-b4b8-005056ba00ab,2023-02-16
