EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2011/5996,Sand Mining on Lot 7 Runnymede Road,Under review,2011-11-18,2017-11-14,B & J Catalano Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=bf94f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2004/1495,Twin Creeks Estate - stage 4 - 26 rural residentia,Under review,2011-11-09,2032-06-30,Luddenham Management Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5c60fec4-6067-e511-b4b8-005056ba00ab,2023-02-14
2007/3660,Development of an Aged Care Facility,Under review,2011-11-09,2026-11-10,BANKSTOWN CITY AGED CARE FACILITY,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2d94f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2008/4210,Extension of Flagstaff Quarry,Under review,2011-11-07,2041-11-07,HANSON CONSTRUCTION MATERIALS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6590f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2007/3501,Gladstone - Fitzroy Pipeline,Under review,2011-11-04,2115-10-15,GLADSTONE AREA WATER BOARD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b67aad50-e1dd-e611-bdfe-005056ba00a8,2023-02-14
2009/4821,"Millenium Open Cut Coal Mine Expansion Project, QLD",Under review,2011-11-03,2031-10-28,MetRes Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1991f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2010/5435,Iron Ore Project,Under review,2011-11-03,2041-09-14,Polaris Metals Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2d92f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2010/5296,Cobaki Lakes Residential Development,Under review,2011-10-13,2031-10-04,LEDA MANORSTEAD PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=df91f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2005/2270,"Expansion of the Olympic Dam copper, uranium, gold and silver mine, processing plant and associated infrastructure",Under review,2011-10-10,2061-10-30,BHP BILLITON OLYMPIC DAM CORPORATION PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ab93f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2011/5827,Vegetation removal: transmission line & substation (Mt Mercer wind farm),Under review,2011-10-06,2031-10-05,MT MERCER WINDFARM PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0893f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
