EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2009/5231,Old Broadwater Farm Estate Subdivision - Stage 3,Under review,2011-09-20,2030-12-31,Fairway Developments (WA) Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c491f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2009/5231,Old Broadwater Farm Estate Subdivision - Stage 3,Under review,2011-09-20,2030-12-31,Fairway Developments (WA) Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c491f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2009/5231,Old Broadwater Farm Estate Subdivision - Stage 3,Under review,2011-09-20,2030-12-31,Fairway Developments (WA) Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c491f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2011/5975,"Development of the Wodgina Direct Shipping Ore Project, Stage 2",Under review,2011-09-15,2019-09-30,Atlas Iron Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b594f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2010/5346,275/132kVTransmission Line Replacement Project,Under review,2011-09-14,2061-07-01,POWERLINK QUEENSLAND,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f791f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2010/5346,275/132kVTransmission Line Replacement Project,Under review,2011-09-14,2061-07-01,POWERLINK QUEENSLAND,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f791f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2010/5491,Weaber Plain Project,Under review,2011-09-13,2061-12-31,DEPARTMENT OF STATE DEVELOPMENT,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4c92f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2010/5491,Weaber Plain Project,Under review,2011-09-13,2061-12-31,DEPARTMENT OF STATE DEVELOPMENT,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4c92f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2008/4028,Peppermint Park Residential Subdivision - Stage 5,Under review,2011-09-10,2036-12-31,BAMBIL PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e560fec4-6067-e511-b4b8-005056ba00ab,2023-02-14
2010/5461,Port of Townsville Ltd Marine Armour Stone Quarry,Under review,2011-09-09,2062-01-01,Port of Townsville Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3592f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
