EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2011/6011,Development of Busselton Health Campus,Under review,2012-06-20,2027-12-31,Department of Health (Western Australian Country Health Service),https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c594f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2011/6095,Piping of an open drain and translocation of Burrowing Crayfish,Under review,2012-06-07,2052-06-08,Davenport City Council,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f294f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2008/4159,Port Hedland Outer Harbour Development and associated marine and terrestrial in,Under review,2012-05-31,2042-05-31,BHP BILLITON IRON ORE,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4890f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2009/4892,Codrilla Open Cut Coal Mining and Processing Operation with Associated Infrastructure,Under review,2012-05-29,2031-12-30,PEABODY ENERGY AUSTRALIA PCI C M MANAGEMENT PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2e91f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2010/5578,418 Withers Road Subdivision of lot 1020 & 1022,Under review,2012-05-21,2062-05-21,The Hills Shire Council,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7e92f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2010/5350,Extension of Underground Mining Operations at The Bulli Seam Operations,Under review,2012-05-15,2042-05-15,BHP BILLITON ILLAWARRA COAL HOLDINGS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0492f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2010/5350,Extension of Underground Mining Operations at The Bulli Seam Operations,Under review,2012-05-15,2042-05-15,BHP BILLITON ILLAWARRA COAL HOLDINGS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0492f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2011/5866,Mt Arthur Coal Extension Project Hunter Valley NSW,Under review,2012-04-30,2026-06-30,HUNTER VALLEY ENERGY COAL PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a409507b-7ba7-e911-ad32-00505684324c,2023-02-14
2011/5825,Point Grey Residential Development - Terrestrial Component,Under review,2012-04-24,2041-12-31,PORT BOUVARD LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0693f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2011/5825,Point Grey Residential Development - Terrestrial Component,Under review,2012-04-24,2041-12-31,PORT BOUVARD LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0693f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
