EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2007/3524,"Aurora, Residential Subdivision, Epping North",Under review,2008-03-16,2033-07-31,VICURBAN,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=72160ba5-e2dd-e611-bdfe-005056ba00a8,2023-03-18
2007/3524,"Aurora, Residential Subdivision, Epping North",Under review,2008-03-16,2033-07-31,VICURBAN,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=72160ba5-e2dd-e611-bdfe-005056ba00a8,2023-03-18
2007/3524,"Aurora, Residential Subdivision, Epping North",Under review,2008-03-16,2033-07-31,VICURBAN,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=72160ba5-e2dd-e611-bdfe-005056ba00a8,2023-03-18
2007/3807,"Demolition of Maclaines Creek Bridge, Tasman Highway",Under review,2008-03-05,2028-01-01,DEPARTMENT OF INFRASTRUCTURE ENERGY AND RESOURCES DIER,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3994f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2007/3530,Westlink Industrial Estate,Under review,2008-01-29,2028-01-03,LEIGHTON PROPERTIES VIC PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2194f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2007/3530,Westlink Industrial Estate,Under review,2008-01-29,2028-01-03,LEIGHTON PROPERTIES VIC PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2194f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2007/3530,Westlink Industrial Estate,Under review,2008-01-29,2028-01-03,LEIGHTON PROPERTIES VIC PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2194f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2005/1996,"Tourist - Residential Development, off Jackey Jackey Street",Under review,2008-01-18,2038-01-31,Ross and Elizabeth Plapp,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7b93f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2005/1996,"Tourist - Residential Development, off Jackey Jackey Street",Under review,2008-01-18,2038-01-31,Ross and Elizabeth Plapp,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7b93f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2005/1996,"Tourist - Residential Development, off Jackey Jackey Street",Under review,2008-01-18,2038-01-31,Ross and Elizabeth Plapp,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7b93f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
