EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2009/5252,Continued Mining Operations and Construction of Associated Infrastructure,Under review,2010-11-30,2031-09-30,ULAN COAL MINES LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=d591f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2010/5424,Roy Hill to Port Hedland Rail Line and Associated Infrastructure,Under review,2010-11-23,2032-11-30,ROY HILL INFRASTRUCTURE PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2992f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2010/5424,Roy Hill to Port Hedland Rail Line and Associated Infrastructure,Under review,2010-11-23,2032-11-30,ROY HILL INFRASTRUCTURE PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2992f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2010/5498,Expansion of Charbon Colliery,Under review,2010-11-19,2025-12-31,CHARBON COAL PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5592f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2010/5498,Expansion of Charbon Colliery,Under review,2010-11-19,2025-12-31,CHARBON COAL PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5592f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2010/5498,Expansion of Charbon Colliery,Under review,2010-11-19,2025-12-31,CHARBON COAL PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5592f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2010/5463,Caroline Springs Railway Station Development,Under review,2010-11-05,2022-11-05,VICTORIAN DEPARTMENT OF TRANSPORT,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3a92f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2010/5463,Caroline Springs Railway Station Development,Under review,2010-11-05,2022-11-05,VICTORIAN DEPARTMENT OF TRANSPORT,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3a92f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2010/5463,Caroline Springs Railway Station Development,Under review,2010-11-05,2022-11-05,VICTORIAN DEPARTMENT OF TRANSPORT,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3a92f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2009/5124,Murrumbidgee to Googong Water Transfer and associated infrastructure,Under review,2010-10-29,2110-10-29,ACTEW Corporation Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7b91f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
