EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2017/7950,Earl Grey Lithium Project,Under review,2020-02-20,2069-12-30,Covalent Lithium Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f3fac0d8-22dd-eb11-80c6-00505684c137,2023-03-18
2019/8440,"Residential Subdivision, 199 Range Road, Mittagong, NSW",Under review,2020-02-16,2025-01-30,David Mackie,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=79f4d6b9-7652-ec11-80cf-00505684c137,2023-03-18
2015/7530,"Greater Flagstone master planned residential development, Undullah, Qld",Under review,2020-02-04,2050-01-31,Pioneer Fortune Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=96dec8e8-44d8-ea11-942e-00505684324c,2023-03-18
2010/5610,"Residential Development of Lot 7 DP 270109 Eldon Green, West Pennant Hills",Under review,2020-01-29,2040-01-30,Sanctuary Investments Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c6b10e97-2453-ec11-80cf-00505684c137,2023-03-18
2010/5610,"Residential Development of Lot 7 DP 270109 Eldon Green, West Pennant Hills",Under review,2020-01-29,2040-01-30,Sanctuary Investments Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c6b10e97-2453-ec11-80cf-00505684c137,2023-03-18
2018/8188,"Thornlie-Cockburn Link Project, WA",Under review,2020-01-19,2035-06-29,Public Transport Authority of Western Australia,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4ca44d01-4db7-ea11-97dc-00505684324c,2023-03-18
2017/8062,"Upper Swan Urban Development, 25km north, north-east of Perth, WA",Under review,2020-01-15,2039-12-29,SATTERLEY PROPERTY GROUP PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=703411eb-19ab-ec11-80d6-00505684c563,2023-03-18
2017/8062,"Upper Swan Urban Development, 25km north, north-east of Perth, WA",Under review,2020-01-15,2039-12-29,SATTERLEY PROPERTY GROUP PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=703411eb-19ab-ec11-80d6-00505684c563,2023-03-18
2017/7956,"Squibbs Road Drainage Improvements, Spreyton, Tas",Under review,2020-01-09,2039-12-30,DEVONPORT CITY COUNCIL,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=41b8ee72-76bf-eb11-80c5-00505684c137,2023-03-18
2017/8048,"Residential subdivision, Lot 101 DP 785139 Crest Road, Albion Park, NSW",Under review,2019-12-19,2039-03-30,Cavi Developments & Partners Pty Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8e678c44-2f53-ec11-80cf-00505684c137,2023-03-18
