EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2011/5892,Marillana Iron Ore Project,Under review,2012-08-30,2042-12-31,BROCKMAN RESOURCES,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2f93f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2008/4648,Alpha Coal Project - Mine and Rail Development,Under review,2012-08-23,2053-09-01,HANCOCK ALPHA WEST PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e490f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2008/4648,Alpha Coal Project - Mine and Rail Development,Under review,2012-08-23,2053-09-01,HANCOCK ALPHA WEST PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e490f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2011/6139,"West Werribee Dual Water Supply Scheme Stages 2B, 2D & 2E",Under review,2012-08-14,2032-08-14,City West Water,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fe94f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2011/6138,Dual Water Supply Scheme,Under review,2012-08-13,2032-08-13,City West Water,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fc94f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2009/5081,Warkworth Mine Extension,Under review,2012-08-09,2033-03-31,WARKWORTH MINING LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8f3e9eed-0c25-e911-9956-005056ba00a8,2023-03-18
2009/5081,Warkworth Mine Extension,Under review,2012-08-09,2033-03-31,WARKWORTH MINING LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8f3e9eed-0c25-e911-9956-005056ba00a8,2023-03-18
2009/5081,Warkworth Mine Extension,Under review,2012-08-09,2033-03-31,WARKWORTH MINING LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8f3e9eed-0c25-e911-9956-005056ba00a8,2023-03-18
2009/5081,Warkworth Mine Extension,Under review,2012-08-09,2033-03-31,WARKWORTH MINING LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8f3e9eed-0c25-e911-9956-005056ba00a8,2023-03-18
2009/5081,Warkworth Mine Extension,Under review,2012-08-09,2033-03-31,WARKWORTH MINING LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8f3e9eed-0c25-e911-9956-005056ba00a8,2023-03-18
