EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2014/7308,"Mandogalup Urban Development, Mandogalup, WA",Under review,2015-07-27,2025-07-31,SATTERLEY PROPERTY GROUP P/L,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ad94f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2011/6063,Burnside Development,Under review,2015-07-20,2035-07-30,DFC (Project Management) Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5438a529-2394-e711-994c-005056ba00a8,2023-03-18
2011/6063,Burnside Development,Under review,2015-07-20,2035-07-30,DFC (Project Management) Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5438a529-2394-e711-994c-005056ba00a8,2023-03-18
2011/6063,Burnside Development,Under review,2015-07-20,2035-07-30,DFC (Project Management) Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5438a529-2394-e711-994c-005056ba00a8,2023-03-18
2011/6063,Burnside Development,Under review,2015-07-20,2035-07-30,DFC (Project Management) Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5438a529-2394-e711-994c-005056ba00a8,2023-03-18
2010/5496,South Galilee Coal Project,Under review,2015-07-15,2055-06-29,AMCI (Alpha) Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=11ecbf17-2453-ec11-80cf-00505684c137,2023-03-18
2010/5496,South Galilee Coal Project,Under review,2015-07-15,2055-06-29,AMCI (Alpha) Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=11ecbf17-2453-ec11-80cf-00505684c137,2023-03-18
2013/6984,"Cape Leveque Road upgrade, Stage 3, Shire of Broome, WA",Under review,2015-07-06,2035-12-30,Main Roads Western Australia,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3b89ebbe-5552-ec11-80cf-00505684c137,2023-03-18
2011/6201,Watermark Coal Project,Under review,2015-07-04,2051-06-29,SHENHUA WATERMARK COAL PTY LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4aa33da3-c5ad-e911-ad32-00505684324c,2023-03-18
2011/6201,Watermark Coal Project,Under review,2015-07-04,2051-06-29,SHENHUA WATERMARK COAL PTY LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4aa33da3-c5ad-e911-ad32-00505684324c,2023-03-18
