EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2010/5782,Springsure Creek Coal Project,Under review,2014-06-06,2042-10-20,Springsure Creek Coal Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=df92f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2013/6985,"Abydos Direct Shipping Ore (DSO) Project, Stage 2",Under review,2014-06-03,2024-06-05,Atlas Iron Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8594f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2013/6985,"Abydos Direct Shipping Ore (DSO) Project, Stage 2",Under review,2014-06-03,2024-06-05,Atlas Iron Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8594f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2013/6985,"Abydos Direct Shipping Ore (DSO) Project, Stage 2",Under review,2014-06-03,2024-06-05,Atlas Iron Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8594f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2007/3479,Meridian Business Park Industrial Development,Under review,2014-06-02,2064-12-31,CITY OF WANNEROO,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0494f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2007/3479,Meridian Business Park Industrial Development,Under review,2014-06-02,2064-12-31,CITY OF WANNEROO,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0494f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2013/6765,"Undertake gravel extraction on Lot 20 Coalfields Road, Roelands",Under review,2014-06-02,2039-05-31,COTTON HOLDING PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=bb95f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2013/6765,"Undertake gravel extraction on Lot 20 Coalfields Road, Roelands",Under review,2014-06-02,2039-05-31,COTTON HOLDING PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=bb95f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2013/6910,"Construct an integrated residential development, NSW",Under review,2014-06-01,2035-01-01,Diversified Property Holdings Pty Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6a94f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2013/6910,"Construct an integrated residential development, NSW",Under review,2014-06-01,2035-01-01,Diversified Property Holdings Pty Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6a94f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
