EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2012/6605,Katherine to Gove Gas Pipeline Project,Under review,2013-11-29,2043-12-31,ALCAN GOVE PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8f95f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2010/5707,Urquhart Point mineral sands project,Under review,2013-11-27,2043-11-25,Victorian Ferries Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b792f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2010/5707,Urquhart Point mineral sands project,Under review,2013-11-27,2043-11-25,Victorian Ferries Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b792f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2011/5968,Newlands Coal Extension Project,Under review,2013-11-26,2045-01-01,XSTRATA COAL QUEENSLAND PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5293f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2011/5968,Newlands Coal Extension Project,Under review,2013-11-26,2045-01-01,XSTRATA COAL QUEENSLAND PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5293f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2013/6732,Reconstruction of the Blackjack Creek Riparian Corridor/Channel,Under review,2013-11-22,2023-12-31,Gunnedah Shire Council,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b395f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2013/6963,"Nambucca Heads to Urunga Pacific Highway Upgrade, NSW",Under review,2013-11-21,2031-01-01,ROADS AND MARITIME SERVICES,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7994f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2013/6963,"Nambucca Heads to Urunga Pacific Highway Upgrade, NSW",Under review,2013-11-21,2031-01-01,ROADS AND MARITIME SERVICES,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7994f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2003/969,Lonsdale Golf Club Redevelopment,Under review,2013-11-08,2033-07-01,LONSDALE GOLF CLUB,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4560fec4-6067-e511-b4b8-005056ba00ab,2023-03-18
2012/6524,"Lots 13, 14 & 18 Barfield Rd & Lots 48-51 Rowley Rd, Hammond Park",Under review,2013-11-06,2021-12-31,GOLD ESTATES HOLDINGS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8195f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
