EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2002/683,Musselroe Wind Farm,Under review,2005-10-19,2055-09-30,Hydro Tasmania,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2060fec4-6067-e511-b4b8-005056ba00ab,2023-03-18
2003/1167,Open-Cut Coal Mine,Under review,2005-09-29,2025-12-31,CLERMONT COAL OPERATIONS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3d60fec4-6067-e511-b4b8-005056ba00ab,2023-03-18
2003/1167,Open-Cut Coal Mine,Under review,2005-09-29,2025-12-31,CLERMONT COAL OPERATIONS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3d60fec4-6067-e511-b4b8-005056ba00ab,2023-03-18
2002/846,Three Turning Pockets West of Busselton Townsite,Under review,2005-09-14,2010-09-30,Main Roads Western Australia,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5c7efc87-dadd-e611-9a9c-005056ba00a7,2023-03-18
2002/862,Boral Quarry Extension,Under review,2005-05-25,2080-12-31,BORAN RESOURCES VIC PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2b60fec4-6067-e511-b4b8-005056ba00ab,2023-03-18
2003/974,Carshalton Mine Expansion,Under review,2004-12-05,2039-12-06,BENDIGO MINING NL,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4960fec4-6067-e511-b4b8-005056ba00ab,2023-03-18
2003/972,Roe Hwy Extension,Under review,2004-11-29,2024-11-30,Main Roads Western Australia,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4760fec4-6067-e511-b4b8-005056ba00ab,2023-03-18
2003/972,Roe Hwy Extension,Under review,2004-11-29,2024-11-30,Main Roads Western Australia,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4760fec4-6067-e511-b4b8-005056ba00ab,2023-03-18
2003/1138,Wambo Coal Mine Development Project,Under review,2004-11-23,2029-12-31,WAMBO COAL PTY LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3760fec4-6067-e511-b4b8-005056ba00ab,2023-03-18
2003/1096,Curragh North Coal Mine,Under review,2004-04-05,2054-04-13,Wesfarmers Curragh Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=778ae891-a672-ec11-80d0-00505684c137,2023-03-18
