EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2010/5344,Expansion Of Coal Seam Gas Operations,Under review,2013-12-19,2080-12-31,Arrow Energy Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f191f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2010/5344,Expansion Of Coal Seam Gas Operations,Under review,2013-12-19,2080-12-31,Arrow Energy Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f191f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2009/5007,"The Arrow LNG Facility, Curtis Island, Gladstone",Under review,2013-12-10,2063-12-31,Arrow CSG (Australia) Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=db31049a-02a9-ec11-80d6-00505684c563,2023-03-18
2009/5007,"The Arrow LNG Facility, Curtis Island, Gladstone",Under review,2013-12-10,2063-12-31,Arrow CSG (Australia) Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=db31049a-02a9-ec11-80d6-00505684c563,2023-03-18
2009/5007,"The Arrow LNG Facility, Curtis Island, Gladstone",Under review,2013-12-10,2063-12-31,Arrow CSG (Australia) Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=db31049a-02a9-ec11-80d6-00505684c563,2023-03-18
2009/5007,"The Arrow LNG Facility, Curtis Island, Gladstone",Under review,2013-12-10,2063-12-31,Arrow CSG (Australia) Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=db31049a-02a9-ec11-80d6-00505684c563,2023-03-18
2011/6194,Abbot Point Coal Terminal 0,Under review,2013-12-10,2058-11-29,North Queensland Export Terminal Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1d95f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2011/6213,"Abbot Point Terminal 0, 2 & 3 Capital Dredging",Under review,2013-12-10,2020-06-30,NORTH QUEENSLAND BULK PORTS CORPORATION LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3195f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2010/5316,Expansion of the Cultana Training Area,Under review,2013-12-05,2114-12-31,Department of Defence,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e591f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2012/6418,"Residential Development, Block 9 Section 64, Watson, and extension of Negus Crescent, ACT",Under review,2013-11-29,2033-11-30,LAND DEVELOPMENT AGENCY,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5c95f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
