EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2009/5081,Warkworth Mine Extension,Under review,2012-08-09,2033-03-31,WARKWORTH MINING LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6591f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2009/5081,Warkworth Mine Extension,Under review,2012-08-09,2033-03-31,WARKWORTH MINING LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6591f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2009/5081,Warkworth Mine Extension,Under review,2012-08-09,2033-03-31,WARKWORTH MINING LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6591f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2009/5081,Warkworth Mine Extension,Under review,2012-08-09,2033-03-31,WARKWORTH MINING LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6591f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2011/6192,Newmont Boddington Gold Interim Permit,Under review,2012-08-01,2032-06-30,NEWMONT BODDINGTON GOLD PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1b95f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2010/5752,Newcastle gas storage facility project,Under review,2012-07-18,2052-06-30,AGL Energy Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=cb92f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2011/6087,Dardanup Mine Expansion Southern Extension,Under review,2012-07-16,2020-06-29,Doral Mineral Sands,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f094f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2011/5992,Bunyip Main Drain Bank Rehabilitation Works,Under review,2012-07-13,2020-07-31,MELBOURNE WATER WATERWAYS ALLIANCE,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=bd94f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2010/5791,Residential development including road and drainage infrastructure,Under review,2012-07-04,2026-12-01,INTRAPAC PROJECTS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e892f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2011/6049,Stage 2 Buckingham Way- Collie Residential Development,Under review,2012-07-03,2037-12-31,Western Australian Land Authority (LandCorp),https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=d994f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
