EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2013/6906,"Upgrade existing coal preparation, infrastructure & transport as part of Coal Logistics Project, NSW",Under review,2016-03-01,2055-12-30,Centennial Northern Coal Services Pty Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=818cfaaa-2c53-ec11-80cf-00505684c137,2023-03-18
2013/6906,"Upgrade existing coal preparation, infrastructure & transport as part of Coal Logistics Project, NSW",Under review,2016-03-01,2055-12-30,Centennial Northern Coal Services Pty Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=818cfaaa-2c53-ec11-80cf-00505684c137,2023-03-18
2014/7354,"Construction of waste storage cells - Farm Stage 3, 4 and 5, Red Hill, WA",Under review,2016-02-23,2026-12-30,Eastern Metropolitan Regional Council (EMRC),https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=64005bad-efb4-e911-ad32-00505684324c,2023-03-18
2013/6941,"Industrial Development in the Greater Flagstone Urban Development Area 4499-4651 Mount Lindesay Hwy, Nth Maclean (Lot 39) Qld",Under review,2016-02-09,2050-12-30,Trust Company (Australia) Limited (ACN: 000 000 993) as custodian for CH Hydrangea Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e287efb2-2657-ec11-80cf-00505684c137,2023-03-18
2014/7380,"Residential development, 96-166 Centre Road Narre Warren, Victoria",Under review,2016-02-04,2030-12-31,NARRE WARREN CENTRAL PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6689ba72-598b-eb11-80c3-00505684c137,2023-03-18
2011/6176,Extension of an open cut coal mine,Under review,2016-01-28,2030-11-29,Glencore,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=dfb8dd05-36a4-e911-9566-005056842ad1,2023-03-18
2011/6176,Extension of an open cut coal mine,Under review,2016-01-28,2030-11-29,Glencore,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=dfb8dd05-36a4-e911-9566-005056842ad1,2023-03-18
2012/6568,"Princes Highway Duplication - Winchelsea to Colac, Vic",Under review,2016-01-10,2032-11-30,ROADS CORPORATION,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7275f40d-4f52-ec11-80cf-00505684c137,2023-03-18
2014/7394,"Bruce Highway upgrade and realignment - Cooroy to Curra, QLD",Under review,2015-12-23,2025-11-12,DEPARTMENT OF TRANSPORT AND MAIN ROADS,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1a1be363-6652-ec11-80cf-00505684c137,2023-03-18
2014/7394,"Bruce Highway upgrade and realignment - Cooroy to Curra, QLD",Under review,2015-12-23,2025-11-12,DEPARTMENT OF TRANSPORT AND MAIN ROADS,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1a1be363-6652-ec11-80cf-00505684c137,2023-03-18
