EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2010/5313,South Morang Rail Extension Project,Under review,2010-09-28,2025-09-01,DEPARTMENT OF TRANSPORT,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e391f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2010/5313,South Morang Rail Extension Project,Under review,2010-09-28,2025-09-01,DEPARTMENT OF TRANSPORT,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e391f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2009/5177,7km Sugar Cane Tramway,Under review,2010-09-20,2060-08-30,TULLY SUGAR LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b491f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2009/5177,7km Sugar Cane Tramway,Under review,2010-09-20,2060-08-30,TULLY SUGAR LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b491f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2009/5177,7km Sugar Cane Tramway,Under review,2010-09-20,2060-08-30,TULLY SUGAR LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b491f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2009/5177,7km Sugar Cane Tramway,Under review,2010-09-20,2060-08-30,TULLY SUGAR LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b491f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2010/5520,MacGregor West 2 Estate,Under review,2010-09-08,2020-08-31,CANBERRA ESTATES CONSORTIUM NO. 22 PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5f92f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2010/5520,MacGregor West 2 Estate,Under review,2010-09-08,2020-08-31,CANBERRA ESTATES CONSORTIUM NO. 22 PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5f92f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2010/5380,Melbourne Geelong Interconnection Pipeline Project,Under review,2010-09-07,2020-12-31,BARWON WATER,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0692f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
2008/4361,"Multi-Modal Transport Corridor - construction of arterial road and railway, upg",Under review,2010-09-01,2040-08-31,Qld Department of Main Roads (North Coast-Hinterland District),https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8290f6ca-6067-e511-b4b8-005056ba00ab,2023-03-18
