EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2020/8702,Russell Vale Colliery Revised Underground Expansion Project,Under review,2021-08-30,2067-12-30,Wollongong Coal Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f9952a50-f666-ed11-9561-00224818a6aa,2023-03-09
2019/8608,Tonkin Highway Extension – Thomas Road to South Western Highway,Under review,2021-08-17,2056-07-31,Main Roads Western Australia,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=672bdcbf-f766-ed11-9561-00224818a6aa,2023-03-09
2013/7026,"Uungula Wind Farm, Goolma, NSW",Under review,2021-08-02,2059-12-31,UUNGULA WIND FARM PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a83c77f5-375d-ec11-80d2-00505684c563,2023-03-09
2019/8529,Tonkin Highway Grade Separated Interchanges,Under review,2021-07-13,2056-07-31,MAIN ROADS,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=668ccd6e-f966-ed11-9561-00224818a6aa,2023-03-09
2020/8800,Bussell Highway Duplication Hutton to Sabina,Under review,2021-06-29,2056-07-31,Main Roads Western Australia,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=043125e1-2506-ec11-80c8-00505684c137,2023-03-09
2019/8563,Gippsland Rail Line Upgrade - Pakenham to Longwarry East,Under review,2021-06-24,2041-06-29,DEPARTMENT OF TRANSPORT,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=dca13633-e166-ed11-9561-00224818a727,2023-03-09
2019/8530,Holcim Colac Quarry Expansion- Stage 5 and Stage 6,Under review,2021-06-08,2046-06-29,HOLCIM (AUSTRALIA) PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a480daf6-e566-ed11-9561-00224818a727,2023-03-09
2020/8687,"Sydney Metro, Western Sydney Airport - St Marys to Elizabeth Drive",Under review,2021-06-02,2100-12-30,Sydney Metro,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=88982f68-3553-ec11-80cf-00505684c137,2023-03-09
2018/8286,"M12 Motorway Project, Luddenham, NSW",Under review,2021-06-02,2100-12-30,Transport for NSW,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0157f94b-7252-ec11-80d2-00505684c563,2023-03-09
2020/8637,Callala Bay Residential Development,Under review,2021-05-31,2041-04-29,Sealark Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e65ff19e-7752-ec11-80cf-00505684c137,2023-03-09
