EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2014/7285,"Central Eyre Iron Project, Eyre Peninsula, SA",Under review,2018-03-09,2046-12-31,IRON ROAD LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0337d706-09af-ec11-80d3-00505684c137,2023-02-19
2016/7737,"Residential subdivision, Halcrows Road, Cattai, NSW",Under review,2018-03-06,2033-12-31,MTE Developments Pty Ltd & SFN Projects Pty. Ltd.,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4809a655-a2b6-ea11-8731-005056842ad1,2023-02-19
2017/7931,Wyndham Way Eleebana Residential Subdivision,Under review,2018-03-06,2048-12-31,LAKE MACQUARIE CITY COUNCIL,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0ec01848-ec5d-ec11-80d2-00505684c563,2023-02-19
2016/7827,"Extension to the exisiting Isaac Plains Mine, near Moranbah, Qld",Under review,2018-02-28,2040-11-01,Stanmore IP Coal Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5cc5ee92-b7d7-eb11-80c9-00505684c563,2023-02-19
2017/7861,"Corunna Downs Iron Ore Mining Project, Pilbara Region, 33km south Marble Bar, WA",Under review,2018-02-23,2035-11-30,Atlas Iron Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=96ac5027-2156-ec11-80d2-00505684c563,2023-02-19
2016/7761,"Great Northern Highway, Muchea to Wubin Upgrade Stage 2-Walebing to Wubin",Under review,2018-02-19,2038-12-31,Main Roads Western Australia,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f0b6720d-d615-e811-9fee-005056ba00a7,2023-02-19
2016/7761,"Great Northern Highway, Muchea to Wubin Upgrade Stage 2-Walebing to Wubin",Under review,2018-02-19,2038-12-31,Main Roads Western Australia,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f0b6720d-d615-e811-9fee-005056ba00a7,2023-02-19
2016/7797,"Ormeau Quarry Expansion, 12km NW Oxenford, QLD",Under review,2018-02-16,2057-11-08,BORAL RESOURCES QLD PTY LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=55481bfb-b3e3-e811-a978-005056ba00a8,2023-02-19
2011/5979,Port of Townsville - Port Expansion Project,Under review,2018-02-05,2058-01-31,Port of Townsville Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=01f53000-2653-ec11-80cf-00505684c137,2023-02-19
2017/7994,"Lockyer Energy Project, 2.5 km north of Gatton, QLD",Under review,2018-01-29,2047-01-30,CAPITAL PARTNERS AUSTRALIA PTY LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3df1312a-a41e-e911-9956-005056ba00a8,2023-02-19
